|ID|name
1622|31165_AM|Mendavia agregacion de municipios
1623|31169|Milagro
1624|31176|Murchante
1625|31191_AM|Olite/Erriberri agregacion de municipios
1626|31201|Pamplona/Iruña
1627|31202|Peralta/Azkoien
1628|31206_AM|Puente la Reina/Gares agregacion de municipios
1629|31208_AM|Ribaforada agregacion de municipios
1630|31215|San Adrián
1631|31216|Sangüesa/Zangoza
1632|31221_AM|Doneztebe/Santesteban agregacion de municipios
1633|31227|Tafalla
1634|31232|Tudela
1635|31249_AM|Valtierra agregacion de municipios
1636|31250|Bera
1637|31251_AM|Viana agregacion de municipios
1638|31254|Villafranca
1639|31258|Villava/Atarrabia
1640|31260_AM|Valle de Yerri/Deierri agregacion de municipios
1641|31901|Barañáin/Barañain
1642|31902|Berrioplano/Berriobeiti
1643|31903|Berriozar
1644|31904_AM|Irurtzun agregacion de municipios
1645|31905_AM|Beriáin agregacion de municipios
1646|31906_AM|Orkoien agregacion de municipios
1647|31907|Zizur Mayor/Zizur Nagusia
1648|31908_AM|Lekunberri agregacion de municipios
1649|32001_AM|Allariz agregacion de municipios
1650|32004_AM|Avión agregacion de municipios
1651|32007_AM|Baños de Molgas agregacion de municipios
1652|32008|Barbadás
1653|32009|Barco de Valdeorras, O
1654|32013_AM|Boborás agregacion de municipios
1655|32017_AM|Carballeda de Valdeorras agregacion de municipios
1656|32019|Carballiño, O
1657|32020_AM|Cartelle agregacion de municipios
1658|32024|Celanova
1659|32025_AM|Cenlle agregacion de municipios
1660|32026_AM|Coles agregacion de municipios
1661|32031_AM|Esgos agregacion de municipios
1662|32032|Xinzo de Limia
1663|32034_AM|Gudiña, A agregacion de municipios
1664|32042_AM|Lobios agregacion de municipios
1665|32043|Maceda
1666|32045|Maside
1667|32050|Monterrei
1668|32051_AM|Muíños agregacion de municipios
1669|32053_AM|Oímbra agregacion de municipios
1670|32054|Ourense
1671|32056_AM|Padrenda agregacion de municipios
1672|32058_AM|Pereiro de Aguiar, O agregacion de municipios
1673|32063_AM|Pobra de Trives, A agregacion de municipios
1674|32067_AM|Rairiz de Veiga agregacion de municipios
1675|32069|Ribadavia
1676|32072|Rúa, A
1677|32075_AM|San Cibrao das Viñas agregacion de municipios
1678|32076_AM|San Cristovo de Cea agregacion de municipios
1679|32081_AM|Toén agregacion de municipios
1680|32085|Verín
1681|32086|Viana do Bolo
1682|32088_AM|Vilamartín de Valdeorras agregacion de municipios
1683|32091_AM|Vilardevós agregacion de municipios
1684|33001_AM|Allande agregacion de municipios
1685|33002|Aller
1686|33004|Avilés
1687|33006_AM|Bimenes agregacion de municipios
1688|33007_AM|Boal agregacion de municipios
1689|33008_AM|Cabrales agregacion de municipios
1690|33011|Cangas del Narcea
1691|33012|Cangas de Onís
1692|33014|Carreño
1693|33015_AM|Caso agregacion de municipios
1694|33016|Castrillón
1695|33017|Castropol
1696|33018|Coaña
1697|33019_AM|Colunga agregacion de municipios
1698|33020_AM|Corvera de Asturias agregacion de municipios
1699|33021|Cudillero
1700|33023|Franco, El
1701|33024|Gijón
1702|33025|Gozón
1703|33026_AM|Grado agregacion de municipios
1704|33031|Langreo
1705|33032|Laviana
1706|33033|Lena
1707|33034|Valdés
1708|33035|Llanera
1709|33036|Llanes
1710|33037|Mieres
1711|33038|Morcín
1712|33040|Nava
1713|33041|Navia
1714|33042|Noreña
1715|33044|Oviedo
1716|33045|Parres
1717|33049|Piloña
1718|33051_AM|Pravia agregacion de municipios
1719|33056|Ribadesella
1720|33057_AM|Ribera de Arriba agregacion de municipios
1721|33059|Salas
1722|33060|San Martín del Rey Aurelio
1723|33066|Siero
1724|33069_AM|Soto del Barco agregacion de municipios
1725|33070|Tapia de Casariego
1726|33072_AM|Teverga agregacion de municipios
1727|33073|Tineo
1728|33074_AM|Vegadeo agregacion de municipios
1729|33076|Villaviciosa
1730|34004_AM|Aguilar de Campoo agregacion de municipios
1731|34017_AM|Astudillo agregacion de municipios
1732|34022_AM|Baltanás agregacion de municipios
1733|34023|Venta de Baños
1734|34047_AM|Carrión de los Condes agregacion de municipios
1735|34056_AM|Cervera de Pisuerga agregacion de municipios
1736|34069_AM|Dueñas agregacion de municipios
1737|34079_AM|Grijota agregacion de municipios
1738|34080|Guardo
1739|34083_AM|Herrera de Pisuerga agregacion de municipios
1740|34120|Palencia
1741|34123_AM|Paredes de Nava agregacion de municipios
1742|34157|Saldaña
1743|34171_AM|Santibáñez de la Peña agregacion de municipios
1744|34218_AM|Villaluenga de la Vega agregacion de municipios
1745|34225|Villamuriel de Cerrato
1746|34232_AM|Villarramiel agregacion de municipios
1747|35001|Agaete
1748|35002|Agüimes
1749|35003_AM|Antigua agregacion de municipios
1750|35004|Arrecife
1751|35006|Arucas
1752|35008|Firgas
1753|35009|Gáldar
1754|35010|Haría
1755|35011|Ingenio
1756|35012|Mogán
1757|35013|Moya
1758|35014|Oliva, La
1759|35015|Pájara
1760|35016|Palmas de Gran Canaria, Las
1761|35017|Puerto del Rosario
1762|35018|San Bartolomé
1763|35019|San Bartolomé de Tirajana
1764|35020|Aldea de San Nicolás, La
1765|35021|Santa Brígida
1766|35022|Santa Lucía de Tirajana
1767|35023|Santa María de Guía de Gran Canaria
1768|35024|Teguise
1769|35025_AM|Tejeda agregacion de municipios
1770|35026|Telde
1771|35027|Teror
1772|35028|Tías
1773|35029|Tinajo
1774|35030|Tuineje
1775|35031|Valsequillo de Gran Canaria
1776|35032|Valleseco
1777|35033|Vega de San Mateo
1778|35034|Yaiza
1779|36001|Arbo
1780|36002|Barro
1781|36003|Baiona
1782|36004|Bueu
1783|36005|Caldas de Reis
1784|36006|Cambados
1785|36008|Cangas
1786|36009_AM|Cañiza, A agregacion de municipios
1787|36010|Catoira
1788|36013_AM|Covelo agregacion de municipios
1789|36015|Cuntis
1790|36017|Estrada, A
1791|36018_AM|Forcarei agregacion de municipios
1792|36021|Gondomar
1793|36022|Grove, O
1794|36023|Guarda, A
1795|36024|Lalín
1796|36026|Marín
1797|36027|Meaño
1798|36028|Meis
1799|36029|Moaña
1800|36030_AM|Mondariz agregacion de municipios
1801|36032|Moraña
1802|36033|Mos
1803|36034|Neves, As
1804|36035|Nigrán
1805|36036|Oia
1806|36037|Pazos de Borbén
1807|36038|Pontevedra
1808|36039|Porriño, O
1809|36040|Portas
1810|36041|Poio
1811|36042|Ponteareas
1812|36043|Ponte Caldelas
1813|36044|Pontecesures
1814|36045|Redondela
1815|36046|Ribadumia
1816|36047_AM|Rodeiro agregacion de municipios
1817|36048|Rosal, O
1818|36049|Salceda de Caselas
1819|36050|Salvaterra de Miño
1820|36051|Sanxenxo
1821|36052|Silleda
1822|36053|Soutomaior
1823|36054|Tomiño
1824|36055|Tui
1825|36056|Valga
1826|36057|Vigo
1827|36058|Vilaboa
1828|36059|Vila de Cruces
1829|36060|Vilagarcía de Arousa
1830|36061|Vilanova de Arousa
1831|36901|Illa de Arousa, A
1832|36902_AM|Cerdedo-Cotobade agregacion de municipios
1833|37008|Alba de Tormes
1834|37010_AM|Alberca, La agregacion de municipios
1835|37014_AM|Aldeadávila de la Ribera agregacion de municipios
1836|37023_AM|Aldeatejada agregacion de municipios
1837|37046_AM|Béjar agregacion de municipios
1838|37067_AM|Cabrerizos agregacion de municipios
1839|37069_AM|Calvarrasa de Abajo agregacion de municipios
1840|37073_AM|Calzada de Valdunciel agregacion de municipios
1841|37085|Carbajosa de la Sagrada
1842|37092|Castellanos de Moriscos
1843|37103_AM|Cespedosa de Tormes agregacion de municipios
1844|37107|Ciudad Rodrigo
1845|37117_AM|Doñinos de Salamanca agregacion de municipios
1846|37135_AM|Fuente de San Esteban, La agregacion de municipios
1847|37136_AM|Fuenteguinaldo agregacion de municipios
1848|37140_AM|Fuentes de Oñoro agregacion de municipios
1849|37142_AM|Galindo y Perahuy agregacion de municipios
1850|37156|Guijuelo
1851|37170_AM|Ledesma agregacion de municipios
1852|37172_AM|Linares de Riofrío agregacion de municipios
1853|37173_AM|Lumbrales agregacion de municipios
1854|37174_AM|Macotera agregacion de municipios
1855|37202_AM|Monterrubio de Armuña agregacion de municipios
1856|37246|Peñaranda de Bracamonte
1857|37274|Salamanca
1858|37294|Santa Marta de Tormes
1859|37313_AM|Sotoserrano agregacion de municipios
1860|37322|Terradillos
1861|37354|Villamayor
1862|37362|Villares de la Reina
1863|37374_AM|Villoria agregacion de municipios
1864|37376_AM|Vitigudino agregacion de municipios
1865|38001|Adeje
1866|38004|Arafo
1867|38005|Arico
1868|38006|Arona
1869|38008|Breña Alta
1870|38009|Breña Baja
1871|38010|Buenavista del Norte
1872|38011|Candelaria
1873|38012|Fasnia
1874|38013_AM|Frontera agregacion de municipios
1875|38015|Garachico
1876|38017|Granadilla de Abona
1877|38018|Guancha, La
1878|38019|Guía de Isora
1879|38020|Güímar
1880|38021_AM|Hermigua agregacion de municipios
1881|38022|Icod de los Vinos
1882|38023|San Cristóbal de La Laguna
1883|38024|Llanos de Aridane, Los
1884|38025|Matanza de Acentejo, La
1885|38026|Orotava, La
1886|38027|Paso, El
1887|38028|Puerto de la Cruz
1888|38029_AM|Puntagorda agregacion de municipios
1889|38030|Puntallana
1890|38031|Realejos, Los
1891|38032|Rosario, El
1892|38033|San Andrés y Sauces
1893|38034|San Juan de la Rambla
1894|38035_AM|San Miguel de Abona agregacion de municipios
1895|38036_AM|San Sebastián de la Gomera agregacion de municipios
1896|38037|Santa Cruz de la Palma
1897|38038|Santa Cruz de Tenerife
1898|38039|Santa Úrsula
1899|38040|Santiago del Teide
1900|38041|Sauzal, El
1901|38042|Silos, Los
1902|38043|Tacoronte
1903|38044|Tanque, El
1904|38045|Tazacorte
1905|38046|Tegueste
1906|38047|Tijarafe
1907|38048|Valverde
1908|38049|Valle Gran Rey
1909|38050|Vallehermoso
1910|38051|Victoria de Acentejo, La
1911|38053_AM|Villa de Mazo agregacion de municipios
1912|39001_AM|Alfoz de Lloredo agregacion de municipios
1913|39002|Ampuero
1914|39006_AM|Arnuero agregacion de municipios
1915|39008|Astillero, El
1916|39009_AM|Bárcena de Cicero agregacion de municipios
1917|39012|Cabezón de la Sal
1918|39016|Camargo
1919|39018|Cartes
1920|39019_AM|Castañeda agregacion de municipios
1921|39020|Castro-Urdiales
1922|39023|Colindres
1923|39025|Corrales de Buelna, Los
1924|39026_AM|Corvera de Toranzo agregacion de municipios
1925|39027_AM|Campoo de Enmedio agregacion de municipios
1926|39028|Entrambasaguas
1927|39030_AM|Guriezo agregacion de municipios
1928|39035|Laredo
1929|39037_AM|Liérganes agregacion de municipios
1930|39038_AM|Limpias agregacion de municipios
1931|39040|Marina de Cudeyo
1932|39041_AM|Mazcuerras agregacion de municipios
1933|39042|Medio Cudeyo
1934|39043_AM|Meruelo agregacion de municipios
1935|39044|Miengo
1936|39047|Noja
1937|39052|Piélagos
1938|39054|Polanco
1939|39055_AM|Potes agregacion de municipios
1940|39056_AM|Puente Viesgo agregacion de municipios
1941|39057_AM|Ramales de la Victoria agregacion de municipios
1942|39059|Reinosa
1943|39060|Reocín
1944|39061|Ribamontán al Mar
1945|39062_AM|Ribamontán al Monte agregacion de municipios
1946|39073|Santa Cruz de Bezana
1947|39074|Santa María de Cayón
1948|39075|Santander
1949|39076|Santillana del Mar
1950|39078_AM|Santiurde de Toranzo agregacion de municipios
1951|39079|Santoña
1952|39080|San Vicente de la Barquera
1953|39082_AM|Selaya agregacion de municipios
1954|39085|Suances
1955|39087|Torrelavega
1956|39091_AM|Valdáliga agregacion de municipios
1957|39094_AM|Valderredible agregacion de municipios
1958|39095|Val de San Vicente
1959|39099|Villaescusa
1960|39102|Voto
1961|40032_AM|Boceguillas agregacion de municipios
1962|40040_AM|Cantalejo agregacion de municipios
1963|40041_AM|Cantimpalos agregacion de municipios
1964|40043|Carbonero el Mayor
1965|40057_AM|Coca agregacion de municipios
1966|40063|Cuéllar
1967|40076|Espinar, El
1968|40094_AM|Garcillán agregacion de municipios
1969|40101_AM|Hontanares de Eresma agregacion de municipios
1970|40112_AM|Lastrilla, La agregacion de municipios
1971|40138_AM|Nava de la Asunción agregacion de municipios
1972|40141_AM|Navalmanzano agregacion de municipios
1973|40145_AM|Navas de Oro agregacion de municipios
1974|40149_AM|Olombrada agregacion de municipios
1975|40155|Palazuelos de Eresma
1976|40170_AM|Riaza agregacion de municipios
1977|40181|Real Sitio de San Ildefonso
1978|40194|Segovia
1979|40225_AM|Villacastín agregacion de municipios
1980|40906_AM|San Cristóbal de Segovia agregacion de municipios
1981|41003|Albaida del Aljarafe
1982|41004|Alcalá de Guadaíra
1983|41005|Alcalá del Río
1984|41006|Alcolea del Río
1985|41007|Algaba, La
1986|41010|Almensilla
1987|41011|Arahal
1988|41012|Aznalcázar
1989|41013|Aznalcóllar
1990|41014|Badolatosa
1991|41015|Benacazón
1992|41016|Bollullos de la Mitación
1993|41017|Bormujos
1994|41018|Brenes
1995|41019|Burguillos
1996|41020|Cabezas de San Juan, Las
1997|41021|Camas
1998|41022|Campana, La
1999|41023|Cantillana
2000|41024|Carmona
2001|41025_AM|Carrión de los Céspedes agregacion de municipios
2002|41026|Casariche
2003|41027|Castilblanco de los Arroyos
2004|41028|Castilleja de Guzmán
2005|41029|Castilleja de la Cuesta
2006|41032_AM|Cazalla de la Sierra agregacion de municipios
2007|41033_AM|Constantina agregacion de municipios
2008|41034|Coria del Río
2009|41036|Coronil, El
2010|41037|Corrales, Los
2011|41038|Dos Hermanas
2012|41039|Écija
2013|41040|Espartinas
2014|41041_AM|Estepa agregacion de municipios
2015|41042|Fuentes de Andalucía
2016|41044|Gelves
2017|41045|Gerena
2018|41046_AM|Gilena agregacion de municipios
2019|41047|Gines
2020|41048_AM|Guadalcanal agregacion de municipios
2021|41049|Guillena
2022|41050|Herrera
2023|41051|Huévar del Aljarafe
2024|41052|Lantejuela
2025|41053|Lebrija
2026|41055|Lora del Río
2027|41056|Luisiana, La
2028|41058|Mairena del Alcor
2029|41059|Mairena del Aljarafe
2030|41060|Marchena
2031|41061|Marinaleda
2032|41062|Martín de la Jara
2033|41063|Molares, Los
2034|41064|Montellano
2035|41065_AM|Morón de la Frontera agregacion de municipios
2036|41067|Olivares
2037|41068|Osuna
2038|41069|Palacios y Villafranca, Los
2039|41070|Palomares del Río
2040|41071|Paradas
2041|41072|Pedrera
2042|41074|Peñaflor
2043|41075|Pilas
2044|41076_AM|Pruna agregacion de municipios
2045|41077|Puebla de Cazalla, La
2046|41078|Puebla de los Infantes, La
2047|41079|Puebla del Río, La
2048|41080_AM|Real de la Jara, El agregacion de municipios
2049|41081|Rinconada, La
2050|41082|Roda de Andalucía, La
2051|41084|Rubio, El
2052|41085|Salteras
2053|41086|San Juan de Aznalfarache
2054|41087|Sanlúcar la Mayor
2055|41089|Santiponce
2056|41090|Saucejo, El
2057|41091|Sevilla
2058|41092|Tocina
2059|41093|Tomares
2060|41094|Umbrete
2061|41095|Utrera
2062|41096|Valencina de la Concepción
2063|41097|Villamanrique de la Condesa
2064|41098|Villanueva del Ariscal
2065|41099|Villanueva del Río y Minas
2066|41101|Villaverde del Río
2067|41102|Viso del Alcor, El
2068|41901|Cañada Rosal
2069|41902|Isla Mayor
2070|41903|Cuervo de Sevilla, El
2071|41904|Palmar de Troya, El
2072|42004_AM|Ágreda agregacion de municipios
2073|42020|Almazán
2074|42025_AM|Arcos de Jalón agregacion de municipios
2075|42035_AM|Berlanga de Duero agregacion de municipios
2076|42043_AM|Burgo de Osma-Ciudad de Osma agregacion de municipios
2077|42069_AM|Covaleda agregacion de municipios
2078|42094_AM|Garray agregacion de municipios
2079|42095|Golmayo
2080|42129_AM|Navaleno agregacion de municipios
2081|42134|Ólvega
2082|42162|San Esteban de Gormaz
2083|42164_AM|San Leonardo de Yagüe agregacion de municipios
2084|42173|Soria
2085|43002|Albinyana
2086|43004|Alcanar
2087|43005|Alcover
2088|43007_AM|Aleixar, L' agregacion de municipios
2089|43009_AM|Alforja agregacion de municipios
2090|43012|Altafulla
2091|43013|Ametlla de Mar, L'
2092|43014|Amposta
2093|43016|Arboç, L'
2094|43019_AM|Ascó agregacion de municipios
2095|43020_AM|Banyeres del Penedès agregacion de municipios
2096|43026_AM|Benissanet agregacion de municipios
2097|43028|Bisbal del Penedès, La
2098|43037|Calafell
2099|43038_AM|Cambrils agregacion de municipios
2100|43042_AM|Castellvell del Camp agregacion de municipios
2101|43043_AM|Catllar, El agregacion de municipios
2102|43044|Sénia, La
2103|43047|Constantí
2104|43050|Creixell
2105|43051|Cunit
2106|43052_AM|Xerta agregacion de municipios
2107|43054_AM|Espluga de Francolí, L' agregacion de municipios
2108|43055_AM|Falset agregacion de municipios
2109|43060_AM|Flix agregacion de municipios
2110|43064_AM|Gandesa agregacion de municipios
2111|43078_AM|Masdenverge agregacion de municipios
2112|43086|Montblanc
2113|43088_AM|Montbrió del Camp agregacion de municipios
2114|43090_AM|Montmell, El agregacion de municipios
2115|43092|Mont-roig del Camp
2116|43093|Móra d'Ebre
2117|43094_AM|Móra la Nova agregacion de municipios
2118|43095_AM|Morell, El agregacion de municipios
2119|43100|Pallaresos, Els
2120|43104|Perelló, El
2121|43108_AM|Pla de Santa Maria, El agregacion de municipios
2122|43109|Pobla de Mafumet, La
2123|43111|Pobla de Montornès, La
2124|43123|Reus
2125|43126_AM|Riera de Gaià, La agregacion de municipios
2126|43128_AM|Riudecols agregacion de municipios
2127|43129|Riudoms
2128|43131|Roda de BerÍ
2129|43133|Roquetes
2130|43136|Sant Carles de la Ràpita
2131|43137_AM|Sant Jaume dels Domenys agregacion de municipios
2132|43138|Santa Bàrbara
2133|43139|Santa Coloma de Queralt
2134|43140|Santa Oliva
2135|43142_AM|Sarral agregacion de municipios
2136|43145|Selva del Camp, La
2137|43148|Tarragona
2138|43153|Torredembarra
2139|43155|Tortosa
2140|43156|Ulldecona
2141|43161|Valls
2142|43162|Vandellòs i l'Hospitalet de l'Infant
2143|43163|Vendrell, El
2144|43166_AM|Vilallonga del Camp agregacion de municipios
2145|43171|Vila-seca
2146|43901|Deltebre
2147|43902|Sant Jaume d'Enveja
2148|43903|Camarles
2149|43904|Aldea, L'
2150|43905|Salou
2151|43906|Ampolla, L'
2152|43907|Canonja, La
2153|44008_AM|Albalate del Arzobispo agregacion de municipios
2154|44009_AM|Albarracín agregacion de municipios
2155|44013|Alcañiz
2156|44014_AM|Alcorisa agregacion de municipios
2157|44025|Andorra
2158|44050_AM|Calamocha agregacion de municipios
2159|44051_AM|Calanda agregacion de municipios
2160|44056_AM|Caminreal agregacion de municipios
2161|44059_AM|Cantavieja agregacion de municipios
2162|44068_AM|Castelserás agregacion de municipios
2163|44076|Cella
2164|44153|Monreal del Campo
2165|44155_AM|Montalbán agregacion de municipios
2166|44158_AM|Mora de Rubielos agregacion de municipios
2167|44209_AM|Santa Eulalia agregacion de municipios
2168|44210_AM|Sarrión agregacion de municipios
2169|44216|Teruel
2170|44238_AM|Utrillas agregacion de municipios
2171|44246_AM|Valderrobres agregacion de municipios
2172|45002|Alameda de la Sagra
2173|45012_AM|Almonacid de Toledo agregacion de municipios
2174|45013_AM|Almorox agregacion de municipios
2175|45014|Añover de Tajo
2176|45016|Argés
2177|45019|Bargas
2178|45020_AM|Belvís de la Jara agregacion de municipios
2179|45021|Borox
2180|45023_AM|Burguillos de Toledo agregacion de municipios
2181|45028|Calera y Chozas
2182|45031|Camarena
2183|45034_AM|Camuñas agregacion de municipios
2184|45037_AM|Carpio de Tajo, El agregacion de municipios
2185|45038|Carranque
2186|45040_AM|Casar de Escalona, El agregacion de municipios
2187|45041|Casarrubios del Monte
2188|45045_AM|Cazalegas agregacion de municipios
2189|45046_AM|Cebolla agregacion de municipios
2190|45047_AM|Cedillo del Condado agregacion de municipios
2191|45051_AM|Cobeja agregacion de municipios
2192|45052_AM|Cobisa agregacion de municipios
2193|45053|Consuegra
2194|45054|Corral de Almaguer
2195|45056|Chozas de Canales
2196|45059_AM|Dosbarrios agregacion de municipios
2197|45061|Escalona
2198|45064|Esquivias
2199|45066|Fuensalida
2200|45067_AM|Gálvez agregacion de municipios
2201|45069_AM|Gerindote agregacion de municipios
2202|45078_AM|Huerta de Valdecarábanos agregacion de municipios
2203|45081|Illescas
2204|45082_AM|Lagartera agregacion de municipios
2205|45084|Lillo
2206|45085_AM|Lominchar agregacion de municipios
2207|45087|Madridejos
2208|45088|Magán
2209|45098|Menasalbas
2210|45099|Méntrida
2211|45101_AM|Miguel Esteban agregacion de municipios
2212|45102|Mocejón
2213|45106|Mora
2214|45107|Nambroca
2215|45109_AM|Navahermosa agregacion de municipios
2216|45110_AM|Navalcán agregacion de municipios
2217|45112_AM|Navalmorales, Los agregacion de municipios
2218|45115|Noblejas
2219|45118_AM|Novés agregacion de municipios
2220|45119|Numancia de la Sagra
2221|45121_AM|Ocaña agregacion de municipios
2222|45122|Olías del Rey
2223|45123|Ontígola
2224|45124|Orgaz
2225|45125|Oropesa
2226|45128|Pantoja
2227|45132_AM|Pepino agregacion de municipios
2228|45133|Polán
2229|45135|Puebla de Almoradiel, La
2230|45136|Puebla de Montalbán, La
2231|45137_AM|Pueblanueva, La agregacion de municipios
2232|45140_AM|Pulgar agregacion de municipios
2233|45142|Quintanar de la Orden
2234|45145|Recas
2235|45153_AM|San Pablo de los Montes agregacion de municipios
2236|45156|Santa Cruz de la Zarza
2237|45157|Santa Cruz del Retamar
2238|45158_AM|Santa Olalla agregacion de municipios
2239|45161|Seseña
2240|45163|Sonseca
2241|45165|Talavera de la Reina
2242|45166_AM|Tembleque agregacion de municipios
2243|45168|Toledo
2244|45171_AM|Torre de Esteban Hambrán, La agregacion de municipios
2245|45173|Torrijos
2246|45176|Ugena
2247|45180|Valmojado
2248|45181|Velada
2249|45183|Ventas de Retamosa, Las
2250|45185|Villacañas
2251|45186|Villa de Don Fadrique, La
2252|45187|Villafranca de los Caballeros
2253|45188_AM|Villaluenga de la Sagra agregacion de municipios
2254|45189_AM|Villamiel de Toledo agregacion de municipios
2255|45192_AM|Villanueva de Alcardete agregacion de municipios
2256|45195|Villarrubia de Santiago
2257|45197|Villasequilla
2258|45198|Villatobas
2259|45199|Viso de San Juan, El
2260|45200_AM|Yébenes, Los agregacion de municipios
2261|45201|Yeles
2262|45202|Yepes
2263|45203|Yuncler
2264|45205|Yuncos
2265|46001_AM|Ademuz agregacion de municipios
2266|46004_AM|Agullent agregacion de municipios
2267|46005|Alaquàs
2268|46006|Albaida
2269|46007_AM|Albal agregacion de municipios
2270|46008|Albalat de la Ribera
2271|46009|Albalat dels Sorells
2272|46011_AM|Alberic agregacion de municipios
2273|46013|Alboraia/Alboraya
2274|46014|Albuixech
2275|46015|Alcàsser
2276|46016_AM|Alcàntera de Xúquer agregacion de municipios
2277|46017|Alzira
2278|46019|Alcúdia, l'
2279|46020|Alcúdia de Crespins, l'
2280|46021|Aldaia
2281|46022_AM|Alfafar agregacion de municipios
2282|46025|Alfara del Patriarca
2283|46029|Algemesí
2284|46031|Alginet
2285|46032|Almàssera
2286|46034|Almoines
2287|46035|Almussafes
2288|46037_AM|Alqueria de la Comtessa, l' agregacion de municipios
2289|46039|Anna
2290|46042|Aielo de Malferit
2291|46044|Ayora
2292|46045_AM|Barxeta agregacion de municipios
2293|46048|Bellreguard
2294|46051|Benaguasil
2295|46054|Benetússer
2296|46055_AM|Beniarjó agregacion de municipios
2297|46058_AM|Benifairó de les Valls agregacion de municipios
2298|46060|Benifaió
2299|46062|Benigànim
2300|46063_AM|Benimodo agregacion de municipios
2301|46067_AM|Benissanó agregacion de municipios
2302|46070|Bétera
2303|46072|Bocairent
2304|46073_AM|Bolbaite agregacion de municipios
2305|46074|Bonrepòs i Mirambell
2306|46077|Buñol
2307|46078|Burjassot
2308|46080_AM|Camporrobles agregacion de municipios
2309|46081|Canals
2310|46082|Canet d'En Berenguer
2311|46083|Carcaixent
2312|46084_AM|Càrcer agregacion de municipios
2313|46085|Carlet
2314|46089_AM|Casinos agregacion de municipios
2315|46093|Catadau
2316|46094|Catarroja
2317|46097_AM|Cofrentes agregacion de municipios
2318|46098|Corbera
2319|46102|Quart de Poblet
2320|46105|Cullera
2321|46106_AM|Chelva agregacion de municipios
2322|46109|Cheste
2323|46110|Xirivella
2324|46111|Chiva
2325|46113|Daimús
2326|46116|Eliana, l'
2327|46118_AM|Enguera agregacion de municipios
2328|46120_AM|Estivella agregacion de municipios
2329|46122|Faura
2330|46123|Favara
2331|46126|Foios
2332|46127_AM|Font d'En Carròs, la agregacion de municipios
2333|46128_AM|Font de la Figuera, la agregacion de municipios
2334|46131|Gandia
2335|46132|Genovés, el
2336|46134|Gilet
2337|46135|Godella
2338|46136|Godelleta
2339|46139|Guadassuar
2340|46143_AM|Xeraco agregacion de municipios
2341|46145|Xàtiva
2342|46147|Llíria
2343|46150_AM|Llutxent agregacion de municipios
2344|46155_AM|Llaurí agregacion de municipios
2345|46156|Llombai
2346|46157|Llosa de Ranes, la
2347|46159|Manises
2348|46160_AM|Manuel agregacion de municipios
2349|46163|Massalfassar
2350|46164|Massamagrell
2351|46165|Massanassa
2352|46166|Meliana
2353|46168_AM|Miramar agregacion de municipios
2354|46169|Mislata
2355|46170|Mogente/Moixent
2356|46171|Moncada
2357|46172|Montserrat
2358|46173_AM|Montaverner agregacion de municipios
2359|46176|Montroi/Montroy
2360|46177_AM|Museros agregacion de municipios
2361|46178|Nàquera/Náquera
2362|46179|Navarrés
2363|46181|Oliva
2364|46182_AM|Olocau agregacion de municipios
2365|46183|Olleria, l'
2366|46184|Ontinyent
2367|46186|Paiporta
2368|46190|Paterna
2369|46191|Pedralba
2370|46193|Picanya
2371|46194|Picassent
2372|46195_AM|Piles agregacion de municipios
2373|46197_AM|Polinyà de Xúquer agregacion de municipios
2374|46199|Pobla de Farnals, la
2375|46200_AM|Pobla del Duc, la agregacion de municipios
2376|46202|Pobla de Vallbona, la
2377|46203_AM|Pobla Llarga, la agregacion de municipios
2378|46204|Puig de Santa Maria, el
2379|46205|Puçol
2380|46207|Rafelbunyol
2381|46211|Real de Gandia, el
2382|46212_AM|Real agregacion de municipios
2383|46213|Requena
2384|46214_AM|Riba-roja de Túria agregacion de municipios
2385|46216|Rocafort
2386|46217_AM|Rotglà i Corberàagregacion de municipios
2387|46218_AM|Ròtova agregacion de municipios
2388|46220|Sagunto/Sagunt
2389|46223|Sedaví
2390|46228|Serra
2391|46229_AM|Siete Aguas agregacion de municipios
2392|46230|Silla
2393|46231_AM|Simat de la Valldigna agregacion de municipios
2394|46233|Sollana
2395|46235|Sueca
2396|46237|Tavernes Blanques
2397|46238|Tavernes de la Valldigna
2398|46244|Torrent
2399|46248|Turís
2400|46249|Utiel
2401|46250|València
2402|46251_AM|Vallada agregacion de municipios
2403|46255_AM|Vilallonga/Villalonga agregacion de municipios
2404|46256|Vilamarxant
2405|46257|Castelló
2406|46258|Villar del Arzobispo
2407|46260|Vinalesa
2408|46261_AM|Yátova agregacion de municipios
2409|46903|San Antonio de Benagéber
2410|47004_AM|Alaejos agregacion de municipios
2411|47007_AM|Aldeamayor de San Martín agregacion de municipios
2412|47010|Arroyo de la Encomienda
2413|47023_AM|Boecillo agregacion de municipios
2414|47027|Cabezón de Pisuerga
2415|47030_AM|Campaspero agregacion de municipios
2416|47050|Cigales
2417|47052|Cistérniga
2418|47066_AM|Fuensaldaña agregacion de municipios
2419|47071_AM|Geria agregacion de municipios
2420|47075|Íscar
2421|47076|Laguna de Duero
2422|47085|Medina del Campo
2423|47086_AM|Medina de Rioseco agregacion de municipios
2424|47090|Mojados
2425|47101_AM|Nava del Rey agregacion de municipios
2426|47104_AM|Olmedo agregacion de municipios
2427|47112_AM|Pedrajas de San Esteban agregacion de municipios
2428|47114|Peñafiel
