ID|name
2300203|Alcalá la Real distrito 03
2300204|Alcalá la Real distrito 04
2300205|Alcalá la Real distrito 05
23003|Alcaudete
23005|Andújar
23006|Arjona
23007_AM|Arjonilla agregacion de municipios
23009|Baeza
2301001|Bailén distrito 01
2301002|Bailén distrito 02
2301003|Bailén distrito 03
23011_AM|Baños de la Encina agregacion de municipios
23012_AM|Beas de Segura agregacion de municipios
23014|Begíjar
23015_AM|Bélmez de la Moraleda agregacion de municipios
23018|Cambil
23019_AM|Campillo de Arenas agregacion de municipios
2302401|Carolina, La distrito 01
2302402|Carolina, La distrito 02
2302403|Carolina, La distrito 03
23025|Castellar
23026|Castillo de Locubín
23028|Cazorla
23034|Fuensanta de Martos
23038|Guardia de Jaén, La
23039|Guarromán
23040_AM|Lahiguera agregacion de municipios
23044_AM|Huelma agregacion de municipios
23045_AM|Huesa agregacion de municipios
23046_AM|Ibros agregacion de municipios
2305001|Jaén distrito 01
2305002|Jaén distrito 02
2305003|Jaén distrito 03
2305004|Jaén distrito 04
2305005|Jaén distrito 05
2305006|Jaén distrito 06
2305007|Jaén distrito 07
2305008|Jaén distrito 08
2305009|Jaén distrito 09
23051|Jamilena
23053|Jódar
2305501_AD|Linares distrito 01 agregacion de distritos
2305503_AD|Linares distrito 03 agregacion de distritos
2305504|Linares distrito 04
2305505|Linares distrito 05
2305506|Linares distrito 06
2305507|Linares distrito 07
23056|Lopera
23058|Mancha Real
2305901|Marmolejo distrito 01
2305902|Marmolejo distrito 02
23060|Martos
23061_AM|Mengíbar agregacion de municipios
23062_AM|Montizón agregacion de municipios
23063_AM|Navas de San Juan agregacion de municipios
23066|Peal de Becerro
23067|Pegalajar
23069_AM|Porcuna agregacion de municipios
23070|Pozo Alcón
23072_AM|Puerta de Segura, La agregacion de municipios
23073_AM|Quesada agregacion de municipios
23074_AM|Rus agregacion de municipios
23075|Sabiote
23079_AM|Santisteban del Puerto agregacion de municipios
23080_AM|Santo Tomé agregacion de municipios
23082_AM|Siles agregacion de municipios
23086_AM|Torredelcampo agregacion de municipios
23087|Torredonjimeno
23088|Torreperogil
23090_AM|Torres agregacion de municipios
23092|Úbeda
23093_AM|Valdepeñas de Jaén agregacion de municipios
23094_AM|Vilches agregacion de municipios
23095|Villacarrillo
23096|Villanueva de la Reina
23097_AM|Villanueva del Arzobispo agregacion de municipios
23099|Villares, Los
23902|Bedmar y Garcíez
23903_AM|Villatorres agregacion de municipios
23904|Santiago-Pontones
24008|Astorga
24010|Bañeza, La
24014|Bembibre
24015_AM|Benavides agregacion de municipios
24021_AM|Boñar agregacion de municipios
24030|Cacabelos
24034|Camponaraya
24038_AM|Carracedelo agregacion de municipios
24039_AM|Carrizo agregacion de municipios
24056_AM|Cistierna agregacion de municipios
24059_AM|Corullón agregacion de municipios
24061_AM|Cuadros agregacion de municipios
24064_AM|Cubillos del Sil agregacion de municipios
24065|Chozas de Abajo
24070_AM|Fabero agregacion de municipios
24083_AM|Igüeña agregacion de municipios
24088_AM|Laguna de Negrillos agregacion de municipios
2408901|León distrito 01
2408902|León distrito 02
2408903|León distrito 03
2408904|León distrito 04
2408905|León distrito 05
2408906|León distrito 06
2408907|León distrito 07
2408908|León distrito 08
2408909|León distrito 09
2408910|León distrito 10
24092_AM|Llamas de la Ribera agregacion de municipios
24094_AM|Mansilla de las Mulas agregacion de municipios
24114|Pola de Gordón, La
2411501|Ponferrada distrito 01
2411502|Ponferrada distrito 02
2411503_AD|Ponferrada distrito 03 agregacion de distritos
2411505|Ponferrada distrito 05
24122_AM|Puente de Domingo Flórez agregacion de municipios
24134|Robla, La
24139_AM|Sahagún agregacion de municipios
2414201|San Andrés del Rabanedo distrito 01
2414202|San Andrés del Rabanedo distrito 02
2414203|San Andrés del Rabanedo distrito 03
24148_AM|San Justo de la Vega agregacion de municipios
24154_AM|Santa Elena de Jamuz agregacion de municipios
24157_AM|Santa María del Páramo agregacion de municipios
24160_AM|Santas Martas agregacion de municipios
24162_AM|Santovenia de la Valdoncina agregacion de municipios
24163|Sariegos
24166_AM|Soto de la Vega agregacion de municipios
24169_AM|Toreno agregacion de municipios
24170_AM|Torre del Bierzo agregacion de municipios
24175_AM|Valdefresno agregacion de municipios
24181_AM|Valderas agregacion de municipios
24183_AM|Valderrueda agregacion de municipios
24188|Valencia de Don Juan
24189|Valverde de la Virgen
24196_AM|Vega de Espinareda agregacion de municipios
24202|Villablino
24209|Villafranca del Bierzo
24212_AM|Villamañán agregacion de municipios
2422201|Villaquilambre distrito 01
2422202|Villaquilambre distrito 02
24223|Villarejo de Órbigo
25003|Agramunt
25007_AM|Albatàrrec agregacion de municipios
25008_AM|Albesa agregacion de municipios
25011|Alcarràs
25012|Alcoletge
25013|Alfarràs
25016_AM|Alguaire agregacion de municipios
2501901|Almacelles distrito 01
2501902|Almacelles distrito 02
25021|Almenar
25023|Alpicat
25025_AM|Naut Aran agregacion de municipios
25029_AM|Arbeca agregacion de municipios
25033_AM|Artesa de Lleida agregacion de municipios
25034|Artesa de Segre
25038_AM|Aitona agregacion de municipios
25040|Balaguer
25047_AM|Bellcaire d'Urgell agregacion de municipios
25048_AM|Bell-lloc d'Urgell agregacion de municipios
25050|Bellpuig
25051_AM|Bellver de Cerdanya agregacion de municipios
25053_AM|Benavent de Segriàagregacion de municipios
25058|Borges Blanques, Les
25059_AM|Bossòst agregacion de municipios
25062_AM|Camarasa agregacion de municipios
25072|Cervera
25099_AM|Golmés agregacion de municipios
25110|Guissona
25113_AM|Ivars d'Urgell agregacion de municipios
25119_AM|Juneda agregacion de municipios
2512001|Lleida distrito 01
2512002|Lleida distrito 02
2512003|Lleida distrito 03
2512004|Lleida distrito 04
2512005|Lleida distrito 05
2512006|Lleida distrito 06
2512007|Lleida distrito 07
2512008|Lleida distrito 08
2512009|Lleida distrito 09
25122|Linyola
25137|Mollerussa
25149_AM|Oliana agregacion de municipios
25158_AM|Palau d'Anglesola, El agregacion de municipios
25171_AM|Pobla de Segur, La agregacion de municipios
25172|Ponts
25173_AM|Pont de Suert, El agregacion de municipios
25189|Rosselló
25192_AM|Sant Guim de Freixenet agregacion de municipios
25193_AM|Sant Llorenç de Morunys agregacion de municipios
25203|Seu d'Urgell, La
25204_AM|Seròs agregacion de municipios
2520701|Solsona distrito 01
2520702|Solsona distrito 02
25209_AM|Sort agregacion de municipios
2521701|Tàrrega distrito 01
2521702|Tàrrega distrito 02
2521703|Tàrrega distrito 03
2521704|Tàrrega distrito 04
25223_AM|Toràagregacion de municipios
25228|Torrefarrera
25232_AM|Torres de Segre agregacion de municipios
25234|Tremp
25240_AM|Vallfogona de Balaguer agregacion de municipios
25243|Vielha e Mijaran
25907_AM|Torrefeta i Florejacs agregacion de municipios
26002_AM|Agoncillo agregacion de municipios
26005|Albelda de Iregua
26006|Alberite
26008|Aldeanueva de Ebro
2601101|Alfaro distrito 01
2601102|Alfaro distrito 02
2601801|Arnedo distrito 01
2601802|Arnedo distrito 02
26021_AM|Autol agregacion de municipios
26026_AM|Baños de Río Tobía agregacion de municipios
26036|Calahorra
26042_AM|Casalarreina agregacion de municipios
26047_AM|Cervera del Río Alhama agregacion de municipios
26059_AM|Entrena agregacion de municipios
26061_AM|Ezcaray agregacion de municipios
26064|Fuenmayor
26071_AM|Haro agregacion de municipios
26084|Lardero
2608901|Logroño distrito 01
2608902|Logroño distrito 02
2608903|Logroño distrito 03
2608904|Logroño distrito 04
2608905|Logroño distrito 05
2608906|Logroño distrito 06
26099_AM|Murillo de Río Leza agregacion de municipios
26102|Nájera
26105_AM|Navarrete agregacion de municipios
26117_AM|Pradejón agregacion de municipios
26125|Rincón de Soto
26129_AM|San Asensio agregacion de municipios
2613801|Santo Domingo de la Calzada distrito 01
2613802|Santo Domingo de la Calzada distrito 02
26168|Villamediana de Iregua
27005|Barreiros
27006|Becerreá
27007_AM|Begonte agregacion de municipios
27010|Castro de Rei
27011|Castroverde
27012_AM|Cervantes agregacion de municipios
27013|Cervo
27014_AM|Corgo, O agregacion de municipios
27015|Cospeito
27016|Chantada
27018_AM|Fonsagrada, A agregacion de municipios
27019|Foz
27020|Friol
27021_AM|Xermade agregacion de municipios
27022|Guitiriz
27023|Guntín
27024_AM|Incio, O agregacion de municipios
27025|Xove
27026|Láncara
27027_AM|Lourenzá agregacion de municipios
2702802|Lugo distrito 02
2702803_AD|Lugo distrito 03 agregacion de distritos
2702804_AD|Lugo distrito 04 agregacion de distritos
2702805|Lugo distrito 05
2702807_AD|Lugo distrito 07 agregacion de distritos
27030|Mondoñedo
27031|Monforte de Lemos
27032|Monterroso
27039|Outeiro de Rei
27040_AM|Palas de Rei agregacion de municipios
27041_AM|Pantón agregacion de municipios
27042_AM|Paradela agregacion de municipios
27044_AM|Pastoriza, A agregacion de municipios
27046_AM|Pol agregacion de municipios
27047_AM|Pobra do Brollón, A agregacion de municipios
27048_AM|Pontenova, A agregacion de municipios
27050|Quiroga
27051|Ribadeo
27057|Sarria
27058_AM|Saviñao, O agregacion de municipios
27060|Taboada
27063_AM|Valadouro, O agregacion de municipios
27065|Vilalba
27066|Viveiro
27902|Burela
28002|Ajalvir
28004|Álamo, El
2800501|Alcalá de Henares distrito 01
2800502|Alcalá de Henares distrito 02
2800503|Alcalá de Henares distrito 03
2800504|Alcalá de Henares distrito 04
2800505|Alcalá de Henares distrito 05
28006|Alcobendas
2800701|Alcorcón distrito 01
2800702|Alcorcón distrito 02
2800703|Alcorcón distrito 03
2800704|Alcorcón distrito 04
28008|Aldea del Fresno
28009|Algete
28010|Alpedrete
28012_AM|Anchuelo agregacion de municipios
2801301|Aranjuez distrito 01
2801302|Aranjuez distrito 02
2801303|Aranjuez distrito 03
2801304|Aranjuez distrito 04
28014|Arganda del Rey
28015|Arroyomolinos
28018|Becerril de la Sierra
28019_AM|Belmonte de Tajo agregacion de municipios
28022|Boadilla del Monte
28023|Boalo, El
28026|Brunete
28027_AM|Buitrago del Lozoya agregacion de municipios
28028|Bustarviejo
28030|Cabrera, La
28031|Cadalso de los Vidrios
28032_AM|Camarma de Esteruelas agregacion de municipios
28033|Campo Real
28036|Casarrubuelos
28037_AM|Cenicientos agregacion de municipios
28038|Cercedilla
2804001|Ciempozuelos distrito 01
2804002|Ciempozuelos distrito 02
2804003|Ciempozuelos distrito 03
28041|Cobeña
28042_AM|Colmenar del Arroyo agregacion de municipios
2804301|Colmenar de Oreja distrito 01
2804302|Colmenar de Oreja distrito 02
28044|Colmenarejo
28045|Colmenar Viejo
28046|Collado Mediano
28047|Collado Villalba
2804901|Coslada distrito 01
2804902|Coslada distrito 02
2804903|Coslada distrito 03
2804904|Coslada distrito 04
28050|Cubas de la Sagra
28052|Chinchón
28053|Daganzo de Arriba
2805401|Escorial, El distrito 01
2805402|Escorial, El distrito 02
28057_AM|Fresno de Torote agregacion de municipios
2805801|Fuenlabrada distrito 01
2805802|Fuenlabrada distrito 02
2805803|Fuenlabrada distrito 03
2805804|Fuenlabrada distrito 04
2805805|Fuenlabrada distrito 05
2805806|Fuenlabrada distrito 06
2805807|Fuenlabrada distrito 07
2805808|Fuenlabrada distrito 08
2805809|Fuenlabrada distrito 09
28059|Fuente el Saz de Jarama
28060_AM|Fuentidueña de Tajo agregacion de municipios
28061|Galapagar
2806501|Getafe distrito 01
2806502|Getafe distrito 02
2806503|Getafe distrito 03
2806504|Getafe distrito 04
28066|Griñón
28067_AM|Guadalix de la Sierra agregacion de municipios
28068|Guadarrama
28072|Hoyo de Manzanares
28073|Humanes de Madrid
2807401|Leganés distrito 01
2807402|Leganés distrito 02
2807403|Leganés distrito 03
2807404|Leganés distrito 04
2807405|Leganés distrito 05
2807406|Leganés distrito 06
2807407|Leganés distrito 07
28075|Loeches
2807901|Madrid distrito 01
2807902|Madrid distrito 02
2807903|Madrid distrito 03
2807904|Madrid distrito 04
2807905|Madrid distrito 05
2807906|Madrid distrito 06
2807907|Madrid distrito 07
2807908|Madrid distrito 08
2807909|Madrid distrito 09
2807910|Madrid distrito 10
2807911|Madrid distrito 11
2807912|Madrid distrito 12
2807913|Madrid distrito 13
2807914|Madrid distrito 14
2807915|Madrid distrito 15
2807916|Madrid distrito 16
2807917|Madrid distrito 17
2807918|Madrid distrito 18
2807919|Madrid distrito 19
2807920|Madrid distrito 20
2807921|Madrid distrito 21
2808001|Majadahonda distrito 01
2808002|Majadahonda distrito 02
28082|Manzanares el Real
28083|Meco
28084|Mejorada del Campo
28085|Miraflores de la Sierra
28086|Molar, El
28087|Molinos, Los
28089|Moraleja de Enmedio
28090|Moralzarzal
2809101|Morata de Tajuña distrito 01
2809102|Morata de Tajuña distrito 02
2809201|Móstoles distrito 01
2809202|Móstoles distrito 02
2809203|Móstoles distrito 03
2809204|Móstoles distrito 04
28093|Navacerrada
28095|Navalagamella
28096|Navalcarnero
28099_AM|Navas del Rey agregacion de municipios
28100|Nuevo Baztán
28104|Paracuellos de Jarama
28106|Parla
28108|Pedrezuela
28109|Pelayos de la Presa
28110|Perales de Tajuña
2811301|Pinto distrito 01
2811302|Pinto distrito 02
2811501|Pozuelo de Alarcón distrito 01
2811502|Pozuelo de Alarcón distrito 02
28119|Quijorna
28123|Rivas-Vaciamadrid
28125|Robledo de Chavela
28127|Rozas de Madrid, Las
28129|San Agustín del Guadalix
28130|San Fernando de Henares
2813101|San Lorenzo de El Escorial distrito 01
2813102|San Lorenzo de El Escorial distrito 02
28132|San Martín de la Vega
28133|San Martín de Valdeiglesias
28134|San Sebastián de los Reyes
28137|Santos de la Humosa, Los
28140_AM|Serranillos del Valle agregacion de municipios
28141|Sevilla la Nueva
28144|Soto del Real
28145|Talamanca de Jarama
28146|Tielmes
2814801|Torrejón de Ardoz distrito 01
2814802|Torrejón de Ardoz distrito 02
2814803|Torrejón de Ardoz distrito 03
2814804|Torrejón de Ardoz distrito 04
28149|Torrejón de la Calzada
28150|Torrejón de Velasco
28151_AM|Torrelaguna agregacion de municipios
28152|Torrelodones
28154|Torres de la Alameda
28160|Valdemorillo
2816101|Valdemoro distrito 01
2816102|Valdemoro distrito 02
28162|Valdeolmos-Alalpardo
28164|Valdetorres de Jarama
28165|Valdilecha
28167|Velilla de San Antonio
28168_AM|Vellón, El agregacion de municipios
28169_AM|Venturada agregacion de municipios
28170_AM|Villaconejos agregacion de municipios
28171|Villa del Prado
28172|Villalbilla
28174|Villamanta
28176|Villanueva de la Cañada
28177|Villanueva del Pardillo
28178_AM|Villanueva de Perales agregacion de municipios
28179_AM|Villar del Olmo agregacion de municipios
28180|Villarejo de Salvanés
28181|Villaviciosa de Odón
28183_AM|Zarzalejo agregacion de municipios
28901_AM|Lozoyuela-Navas-Sieteiglesias agregacion de municipios
28903|Tres Cantos
29001|Alameda
29002_AM|Alcaucín agregacion de municipios
29005|Algarrobo
29007|Alhaurín de la Torre
2900801|Alhaurín el Grande distrito 01
2900802|Alhaurín el Grande distrito 02
2900803|Alhaurín el Grande distrito 03
29009_AM|Almáchar agregacion de municipios
29011|Almogía
29012|Álora
29015_AM|Antequera agregacion de municipios
29017|Archidona
29018_AM|Ardales agregacion de municipios
29020_AM|Arriate agregacion de municipios
29023|Benahavís
2902501|Benalmádena distrito 01
2902502|Benalmádena distrito 02
2902503|Benalmádena distrito 03
29027_AM|Benamocarra agregacion de municipios
29028_AM|Benaoján agregacion de municipios
29031_AM|Burgo, El agregacion de municipios
29032|Campillos
2903801|Cártama distrito 01
2903802|Cártama distrito 02
29039|Casabermeja
29040|Casarabonela
29041|Casares
2904201|Coín distrito 01
2904202|Coín distrito 02
2904203|Coín distrito 03
2904204|Coín distrito 04
29043|Colmenar
29045|Cómpeta
29046|Cortes de la Frontera
29049_AM|Cuevas de San Marcos agregacion de municipios
2905101|Estepona distrito 01
2905102|Estepona distrito 02
2905103|Estepona distrito 03
29053|Frigiliana
2905401|Fuengirola distrito 01
2905402|Fuengirola distrito 02
2905403|Fuengirola distrito 03
29055|Fuente de Piedra
29056_AM|Gaucín agregacion de municipios
29059|Humilladero
2906701|Málaga distrito 01
2906702|Málaga distrito 02
2906703|Málaga distrito 03
2906704|Málaga distrito 04
2906705|Málaga distrito 05
2906706|Málaga distrito 06
2906707|Málaga distrito 07
2906708|Málaga distrito 08
2906709|Málaga distrito 09
2906710|Málaga distrito 10
2906711|Málaga distrito 11
29068|Manilva
2906901|Marbella distrito 01
2906902|Marbella distrito 02
2906903|Marbella distrito 03
2906904|Marbella distrito 04
29070|Mijas
29072|Mollina
29073_AM|Monda agregacion de municipios
29075|Nerja
29076_AM|Ojén agregacion de municipios
29079|Periana
2908001|Pizarra distrito 01
2908002|Pizarra distrito 02
29082_AM|Rincón de la Victoria agregacion de municipios
29083_AM|Riogordo agregacion de municipios
29084|Ronda
29086_AM|Sayalonga agregacion de municipios
29088|Sierra de Yeguas
29089_AM|Teba agregacion de municipios
29090_AM|Tolox agregacion de municipios
2909101|Torrox distrito 01
2909102|Torrox distrito 02
2909103|Torrox distrito 03
2909401|Vélez-Málaga distrito 01
2909402_AD|Vélez-Málaga distrito 02 agregacion de distritos
2909403|Vélez-Málaga distrito 03
2909404|Vélez-Málaga distrito 04
29095_AM|Villanueva de Algaidas agregacion de municipios
29096|Villanueva del Rosario
29097|Villanueva del Trabuco
29100|Yunquera
29901|Torremolinos
29902|Villanueva de la Concepción
3000101|Abanilla distrito 01
3000102|Abanilla distrito 02
30002|Abarán
30003|Águilas
30005|Alcantarilla
30007|Alguazas
30008|Alhama de Murcia
30009|Archena
30010|Beniel
30011|Blanca
30012|Bullas
30013|Calasparra
30014_AM|Campos del Río agregacion de municipios
30015|Caravaca de la Cruz
3001601|Cartagena distrito 01
3001602|Cartagena distrito 02
3001603|Cartagena distrito 03
3001604|Cartagena distrito 04
3001605|Cartagena distrito 05
3001606|Cartagena distrito 06
3001607|Cartagena distrito 07
3001608|Cartagena distrito 08
3001609|Cartagena distrito 09
3001610|Cartagena distrito 10
30017|Cehegín
30018|Ceutí
30019|Cieza
30020|Fortuna
30021|Fuente Álamo de Murcia
30022|Jumilla
30023|Librilla
3002401|Lorca distrito 01
3002402|Lorca distrito 02
30025|Lorquí
30026|Mazarrón
30027|Molina de Segura
30028|Moratalla
30029|Mula
3003001|Murcia distrito 01
3003002|Murcia distrito 02
3003003|Murcia distrito 03
3003004|Murcia distrito 04
3003005|Murcia distrito 05
3003006|Murcia distrito 06
3003007|Murcia distrito 07
3003008|Murcia distrito 08
30032|Pliego
30033|Puerto Lumbreras
30035|San Javier
30036|San Pedro del Pinatar
3003701|Torre-Pacheco distrito 01
3003702|Torre-Pacheco distrito 02
30038|Torres de Cotillas, Las
30039_AM|Totana agregacion de municipios
30041|Unión, La
30042_AM|Villanueva del Río Segura agregacion de municipios
30043|Yecla
30901|Santomera
30902|Alcázares, Los
31010_AM|Altsasu/Alsasua agregacion de municipios
31015|Andosilla
31016|Ansoáin/Antsoain
31019_AM|Aoiz/Agoitz agregacion de municipios
31023|Aranguren
31029_AM|Arcos, Los agregacion de municipios
31036_AM|Arróniz agregacion de municipios
31038_AM|Artajona agregacion de municipios
31041_AM|Ayegui/Aiegi agregacion de municipios
31042_AM|Azagra agregacion de municipios
31050_AM|Baztan agregacion de municipios
3106001|Burlada/Burlata distrito 01
3106002|Burlada/Burlata distrito 02
31065|Caparroso
31067_AM|Carcastillo agregacion de municipios
31068_AM|Cascante agregacion de municipios
31070|Castejón
31072_AM|Cintruénigo agregacion de municipios
31076_AM|Cizur agregacion de municipios
3107701|Corella distrito 01
3107702|Corella distrito 02
31078_AM|Cortes agregacion de municipios
31084_AM|Etxarri Aranatz agregacion de municipios
31086|Valle de Egüés/Eguesibar
31088|Noáin (Valle de Elorz)/Noain (Elortzibar)
31092_AM|Erro agregacion de municipios
31097|Estella-Lizarra
31098|Esteribar
31101_AM|Ezcabarte agregacion de municipios
31104_AM|Falces agregacion de municipios
31108_AM|Fustiñana agregacion de municipios
31122|Huarte/Uharte
31138_AM|Lakuntza agregacion de municipios
31142_AM|Larraga agregacion de municipios
31149_AM|Leitza agregacion de municipios
31152_AM|Lerín agregacion de municipios
31153_AM|Lesaka agregacion de municipios
31157_AM|Lodosa agregacion de municipios
31159_AM|Lumbier agregacion de municipios
31163|Marcilla
31165_AM|Mendavia agregacion de municipios
31169|Milagro
31176|Murchante
31191_AM|Olite/Erriberri agregacion de municipios
3120101|Pamplona/Iruña distrito 01
3120102|Pamplona/Iruña distrito 02
3120103|Pamplona/Iruña distrito 03
3120104|Pamplona/Iruña distrito 04
3120105|Pamplona/Iruña distrito 05
3120106|Pamplona/Iruña distrito 06
3120107|Pamplona/Iruña distrito 07
3120108|Pamplona/Iruña distrito 08
3120201|Peralta/Azkoien distrito 01
3120202|Peralta/Azkoien distrito 02
31206_AM|Puente la Reina/Gares agregacion de municipios
31208_AM|Ribaforada agregacion de municipios
3121501|San Adrián distrito 01
3121502|San Adrián distrito 02
31216|Sangüesa/Zangoza
31221_AM|Doneztebe/Santesteban agregacion de municipios
3122701|Tafalla distrito 01
3122702|Tafalla distrito 02
3123201|Tudela distrito 01
3123202|Tudela distrito 02
3123203|Tudela distrito 03
3123204|Tudela distrito 04
31249_AM|Valtierra agregacion de municipios
31250|Bera
31251_AM|Viana agregacion de municipios
31254|Villafranca
31258|Villava/Atarrabia
31260_AM|Valle de Yerri/Deierri agregacion de municipios
31901|Barañáin/Barañain
31902|Berrioplano/Berriobeiti
31903|Berriozar
31904_AM|Irurtzun agregacion de municipios
31905_AM|Beriáin agregacion de municipios
31906_AM|Orkoien agregacion de municipios
31907|Zizur Mayor/Zizur Nagusia
31908_AM|Lekunberri agregacion de municipios
32001_AM|Allariz agregacion de municipios
32004_AM|Avión agregacion de municipios
32007_AM|Baños de Molgas agregacion de municipios
32008|Barbadás
32009|Barco de Valdeorras, O
32013_AM|Boborás agregacion de municipios
32017_AM|Carballeda de Valdeorras agregacion de municipios
32019|Carballiño, O
32020_AM|Cartelle agregacion de municipios
32024|Celanova
32025_AM|Cenlle agregacion de municipios
32026_AM|Coles agregacion de municipios
32031_AM|Esgos agregacion de municipios
32032|Xinzo de Limia
32034_AM|Gudiña, A agregacion de municipios
32042_AM|Lobios agregacion de municipios
32043|Maceda
32045|Maside
32050|Monterrei
32051_AM|Muíños agregacion de municipios
32053_AM|Oímbra agregacion de municipios
3205401|Ourense distrito 01
3205402|Ourense distrito 02
3205403|Ourense distrito 03
3205404|Ourense distrito 04
3205405|Ourense distrito 05
32056_AM|Padrenda agregacion de municipios
32058_AM|Pereiro de Aguiar, O agregacion de municipios
32063_AM|Pobra de Trives, A agregacion de municipios
32067_AM|Rairiz de Veiga agregacion de municipios
32069|Ribadavia
32072|Rúa, A
32075_AM|San Cibrao das Viñas agregacion de municipios
32076_AM|San Cristovo de Cea agregacion de municipios
32081_AM|Toén agregacion de municipios
32085|Verín
32086|Viana do Bolo
32088_AM|Vilamartín de Valdeorras agregacion de municipios
32091_AM|Vilardevós agregacion de municipios
33001_AM|Allande agregacion de municipios
33002|Aller
33004|Avilés
33006_AM|Bimenes agregacion de municipios
33007_AM|Boal agregacion de municipios
33008_AM|Cabrales agregacion de municipios
33011|Cangas del Narcea
33012|Cangas de Onís
33014|Carreño
33015_AM|Caso agregacion de municipios
33016|Castrillón
33017|Castropol
33018|Coaña
33019_AM|Colunga agregacion de municipios
33020_AM|Corvera de Asturias agregacion de municipios
33021|Cudillero
33023|Franco, El
3302401|Gijón distrito 01
3302402|Gijón distrito 02
3302403|Gijón distrito 03
3302404|Gijón distrito 04
3302405|Gijón distrito 05
3302406|Gijón distrito 06
3302407|Gijón distrito 07
3302408|Gijón distrito 08
3302409|Gijón distrito 09
33025|Gozón
33026_AM|Grado agregacion de municipios
33031|Langreo
33032|Laviana
33033|Lena
33034|Valdés
33035|Llanera
33036|Llanes
33037|Mieres
33038|Morcín
33040|Nava
33041|Navia
33042|Noreña
3304401|Oviedo distrito 01
3304402|Oviedo distrito 02
3304403|Oviedo distrito 03
3304404|Oviedo distrito 04
3304405|Oviedo distrito 05
3304406|Oviedo distrito 06
3304407|Oviedo distrito 07
3304408|Oviedo distrito 08
3304409|Oviedo distrito 09
3304410|Oviedo distrito 10
3304411|Oviedo distrito 11
3304412|Oviedo distrito 12
3304414_AD|Oviedo distrito 14 agregacion de distritos
3304415|Oviedo distrito 15
3304416|Oviedo distrito 16
33045|Parres
33049|Piloña
33051_AM|Pravia agregacion de municipios
33056|Ribadesella
33057_AM|Ribera de Arriba agregacion de municipios
33059|Salas
33060|San Martín del Rey Aurelio
33066|Siero
33069_AM|Soto del Barco agregacion de municipios
33070|Tapia de Casariego
33072_AM|Teverga agregacion de municipios
33073|Tineo
33074_AM|Vegadeo agregacion de municipios
33076|Villaviciosa
34004_AM|Aguilar de Campoo agregacion de municipios
34017_AM|Astudillo agregacion de municipios
34022_AM|Baltanás agregacion de municipios
34023|Venta de Baños
34047_AM|Carrión de los Condes agregacion de municipios
34056_AM|Cervera de Pisuerga agregacion de municipios
34069_AM|Dueñas agregacion de municipios
34079_AM|Grijota agregacion de municipios
34080|Guardo
34083_AM|Herrera de Pisuerga agregacion de municipios
3412001|Palencia distrito 01
3412002|Palencia distrito 02
3412003|Palencia distrito 03
3412004|Palencia distrito 04
3412005|Palencia distrito 05
3412006|Palencia distrito 06
3412007|Palencia distrito 07
34123_AM|Paredes de Nava agregacion de municipios
34157|Saldaña
34171_AM|Santibáñez de la Peña agregacion de municipios
34218_AM|Villaluenga de la Vega agregacion de municipios
34225|Villamuriel de Cerrato
34232_AM|Villarramiel agregacion de municipios
35001|Agaete
35002|Agüimes
35003_AM|Antigua agregacion de municipios
3500401|Arrecife distrito 01
3500402|Arrecife distrito 02
35006|Arucas
35008|Firgas
35009|Gáldar
35010|Haría
3501101|Ingenio distrito 01
3501102|Ingenio distrito 02
3501103|Ingenio distrito 03
35012|Mogán
35013|Moya
35014|Oliva, La
35015|Pájara
3501601|Palmas de Gran Canaria, Las distrito 01
3501602|Palmas de Gran Canaria, Las distrito 02
3501603|Palmas de Gran Canaria, Las distrito 03
3501604|Palmas de Gran Canaria, Las distrito 04
3501605|Palmas de Gran Canaria, Las distrito 05
3501701|Puerto del Rosario distrito 01
3501702|Puerto del Rosario distrito 02
3501703|Puerto del Rosario distrito 03
3501801|San Bartolomé distrito 01
3501802|San Bartolomé distrito 02
3501902|San Bartolomé de Tirajana distrito 02
3501903|San Bartolomé de Tirajana distrito 03
3501904_AD|San Bartolomé de Tirajana distrito 04 agregacion de distritos
35020|Aldea de San Nicolás, La
35021|Santa Brígida
3502202_AD|Santa Lucía de Tirajana distrito 02 agregacion de distritos
3502203|Santa Lucía de Tirajana distrito 03
35023|Santa María de Guía de Gran Canaria
35024|Teguise
35025_AM|Tejeda agregacion de municipios
3502601|Telde distrito 01
3502602|Telde distrito 02
3502603|Telde distrito 03
3502604|Telde distrito 04
3502605|Telde distrito 05
3502606|Telde distrito 06
35027|Teror
35028|Tías
35029|Tinajo
35030|Tuineje
35031|Valsequillo de Gran Canaria
35032|Valleseco
35033|Vega de San Mateo
35034|Yaiza
36001|Arbo
36002|Barro
3600301|Baiona distrito 01
3600302|Baiona distrito 02
36004|Bueu
36005|Caldas de Reis
3600601|Cambados distrito 01
3600602|Cambados distrito 02
3600603|Cambados distrito 03
3600801|Cangas distrito 01
3600802|Cangas distrito 02
3600803|Cangas distrito 03
36009_AM|Cañiza, A agregacion de municipios
36010|Catoira
36013_AM|Covelo agregacion de municipios
36015|Cuntis
36017|Estrada, A
36018_AM|Forcarei agregacion de municipios
3602101|Gondomar distrito 01
3602102|Gondomar distrito 02
3602103|Gondomar distrito 03
3602201|Grove, O distrito 01
3602202|Grove, O distrito 02
36023|Guarda, A
36024|Lalín
3602601|Marín distrito 01
3602602|Marín distrito 02
