Codigo;Provincia;distrito;name;poblacion;fecha;edad;sexo;numero_viajes;personas
28;Madrid                ;2807906 ;Tetuan                                        ;159564;202406;25-45;hombre;2+;418975.654
28;Madrid                ;2807906 ;Tetuan                                        ;159564;202406;25-45;mujer;0;130653.085
28;Madrid                ;2807906 ;Tetuan                                        ;159564;202406;25-45;mujer;1;30682.423
28;Madrid                ;2807906 ;Tetuan                                        ;159564;202406;25-45;mujer;2;165284.0420000001
28;Madrid                ;2807906 ;Tetuan                                        ;159564;202406;25-45;mujer;2+;473116.432
28;Madrid                ;2807906 ;Tetuan                                        ;159564;202406;45-65;hombre;0;101586.75
28;Madrid                ;2807906 ;Tetuan                                        ;159564;202406;45-65;hombre;1;22466.05
28;Madrid                ;2807906 ;Tetuan                                        ;159564;202406;45-65;hombre;2;117008.195
28;Madrid                ;2807906 ;Tetuan                                        ;159564;202406;45-65;hombre;2+;318195.778
28;Madrid                ;2807906 ;Tetuan                                        ;159564;202406;45-65;mujer;0;112102.609
28;Madrid                ;2807906 ;Tetuan                                        ;159564;202406;45-65;mujer;1;26697.101
28;Madrid                ;2807906 ;Tetuan                                        ;159564;202406;45-65;mujer;2;142469.751
28;Madrid                ;2807906 ;Tetuan                                        ;159564;202406;45-65;mujer;2+;389987.774
28;Madrid                ;2807906 ;Tetuan                                        ;159564;202406;65-100;hombre;0;90257.199
28;Madrid                ;2807906 ;Tetuan                                        ;159564;202406;65-100;hombre;1;14468.509
28;Madrid                ;2807906 ;Tetuan                                        ;159564;202406;65-100;hombre;2;64834.052
28;Madrid                ;2807906 ;Tetuan                                        ;159564;202406;65-100;hombre;2+;144018.074
28;Madrid                ;2807906 ;Tetuan                                        ;159564;202406;65-100;mujer;0;153719.868
28;Madrid                ;2807906 ;Tetuan                                        ;159564;202406;65-100;mujer;1;23460.907
28;Madrid                ;2807906 ;Tetuan                                        ;159564;202406;65-100;mujer;2;113401.571
28;Madrid                ;2807906 ;Tetuan                                        ;159564;202406;65-100;mujer;2+;243488.242
28;Madrid                ;2807907 ;Chamberi                                      ;138335;202406;0-25;hombre;0;95980.289
28;Madrid                ;2807907 ;Chamberi                                      ;138335;202406;0-25;hombre;1;18793.003
28;Madrid                ;2807907 ;Chamberi                                      ;138335;202406;0-25;hombre;2;73388.721
28;Madrid                ;2807907 ;Chamberi                                      ;138335;202406;0-25;hombre;2+;183828.52
28;Madrid                ;2807907 ;Chamberi                                      ;138335;202406;0-25;mujer;0;82654.201
28;Madrid                ;2807907 ;Chamberi                                      ;138335;202406;0-25;mujer;1;19381.469
28;Madrid                ;2807907 ;Chamberi                                      ;138335;202406;0-25;mujer;2;80279.2
28;Madrid                ;2807907 ;Chamberi                                      ;138335;202406;0-25;mujer;2+;203244.777
28;Madrid                ;2807907 ;Chamberi                                      ;138335;202406;25-45;hombre;0;118232.117
28;Madrid                ;2807907 ;Chamberi                                      ;138335;202406;25-45;hombre;1;26215.242
28;Madrid                ;2807907 ;Chamberi                                      ;138335;202406;25-45;hombre;2;114651.034
28;Madrid                ;2807907 ;Chamberi                                      ;138335;202406;25-45;hombre;2+;312922.4669999999
28;Madrid                ;2807907 ;Chamberi                                      ;138335;202406;25-45;mujer;0;114247.548
28;Madrid                ;2807907 ;Chamberi                                      ;138335;202406;25-45;mujer;1;27739.748
28;Madrid                ;2807907 ;Chamberi                                      ;138335;202406;25-45;mujer;2;128959.58
28;Madrid                ;2807907 ;Chamberi                                      ;138335;202406;25-45;mujer;2+;364612.98
28;Madrid                ;2807907 ;Chamberi                                      ;138335;202406;45-65;hombre;0;87210.873
28;Madrid                ;2807907 ;Chamberi                                      ;138335;202406;45-65;hombre;1;21343.776
28;Madrid                ;2807907 ;Chamberi                                      ;138335;202406;45-65;hombre;2;91837.048
28;Madrid                ;2807907 ;Chamberi                                      ;138335;202406;45-65;hombre;2+;258234.0490000001
28;Madrid                ;2807907 ;Chamberi                                      ;138335;202406;45-65;mujer;0;100487.87
28;Madrid                ;2807907 ;Chamberi                                      ;138335;202406;45-65;mujer;1;25185.703
28;Madrid                ;2807907 ;Chamberi                                      ;138335;202406;45-65;mujer;2;114326.879
28;Madrid                ;2807907 ;Chamberi                                      ;138335;202406;45-65;mujer;2+;316205.832
28;Madrid                ;2807907 ;Chamberi                                      ;138335;202406;65-100;hombre;0;98014.382
28;Madrid                ;2807907 ;Chamberi                                      ;138335;202406;65-100;hombre;1;16120.978
28;Madrid                ;2807907 ;Chamberi                                      ;138335;202406;65-100;hombre;2;65728.038
28;Madrid                ;2807907 ;Chamberi                                      ;138335;202406;65-100;hombre;2+;155896.25
28;Madrid                ;2807907 ;Chamberi                                      ;138335;202406;65-100;mujer;0;168132.119
28;Madrid                ;2807907 ;Chamberi                                      ;138335;202406;65-100;mujer;1;27183.114
28;Madrid                ;2807907 ;Chamberi                                      ;138335;202406;65-100;mujer;2;122660.099
28;Madrid                ;2807907 ;Chamberi                                      ;138335;202406;65-100;mujer;2+;267896.092
28;Madrid                ;2807908 ;Fuencarral-El Pardo                           ;247327;202406;0-25;hombre;0;225560.981
28;Madrid                ;2807908 ;Fuencarral-El Pardo                           ;247327;202406;0-25;hombre;1;38909.138
28;Madrid                ;2807908 ;Fuencarral-El Pardo                           ;247327;202406;0-25;hombre;2;177613.824
28;Madrid                ;2807908 ;Fuencarral-El Pardo                           ;247327;202406;0-25;hombre;2+;456857.937
28;Madrid                ;2807908 ;Fuencarral-El Pardo                           ;247327;202406;0-25;mujer;0;182733.332
28;Madrid                ;2807908 ;Fuencarral-El Pardo                           ;247327;202406;0-25;mujer;1;35279.449
28;Madrid                ;2807908 ;Fuencarral-El Pardo                           ;247327;202406;0-25;mujer;2;170383.497
28;Madrid                ;2807908 ;Fuencarral-El Pardo                           ;247327;202406;0-25;mujer;2+;467221.5870000001
28;Madrid                ;2807908 ;Fuencarral-El Pardo                           ;247327;202406;25-45;hombre;0;159044.86
28;Madrid                ;2807908 ;Fuencarral-El Pardo                           ;247327;202406;25-45;hombre;1;32922.313
28;Madrid                ;2807908 ;Fuencarral-El Pardo                           ;247327;202406;25-45;hombre;2;168969.628
28;Madrid                ;2807908 ;Fuencarral-El Pardo                           ;247327;202406;25-45;hombre;2+;479173.277
28;Madrid                ;2807908 ;Fuencarral-El Pardo                           ;247327;202406;25-45;mujer;0;152758.152
28;Madrid                ;2807908 ;Fuencarral-El Pardo                           ;247327;202406;25-45;mujer;1;33841.031
28;Madrid                ;2807908 ;Fuencarral-El Pardo                           ;247327;202406;25-45;mujer;2;184352.7
28;Madrid                ;2807908 ;Fuencarral-El Pardo                           ;247327;202406;25-45;mujer;2+;534979.4829999999
28;Madrid                ;2807908 ;Fuencarral-El Pardo                           ;247327;202406;45-65;hombre;0;161470.741
28;Madrid                ;2807908 ;Fuencarral-El Pardo                           ;247327;202406;45-65;hombre;1;35242.844
28;Madrid                ;2807908 ;Fuencarral-El Pardo                           ;247327;202406;45-65;hombre;2;183174.7659999999
28;Madrid                ;2807908 ;Fuencarral-El Pardo                           ;247327;202406;45-65;hombre;2+;533151.5329999999
28;Madrid                ;2807908 ;Fuencarral-El Pardo                           ;247327;202406;45-65;mujer;0;171502.403
28;Madrid                ;2807908 ;Fuencarral-El Pardo                           ;247327;202406;45-65;mujer;1;38579.841
28;Madrid                ;2807908 ;Fuencarral-El Pardo                           ;247327;202406;45-65;mujer;2;203574.341
28;Madrid                ;2807908 ;Fuencarral-El Pardo                           ;247327;202406;45-65;mujer;2+;611730.912
28;Madrid                ;2807908 ;Fuencarral-El Pardo                           ;247327;202406;65-100;hombre;0;175488.515
28;Madrid                ;2807908 ;Fuencarral-El Pardo                           ;247327;202406;65-100;hombre;1;26152.765
28;Madrid                ;2807908 ;Fuencarral-El Pardo                           ;247327;202406;65-100;hombre;2;123452.071
28;Madrid                ;2807908 ;Fuencarral-El Pardo                           ;247327;202406;65-100;hombre;2+;274980.288
28;Madrid                ;2807908 ;Fuencarral-El Pardo                           ;247327;202406;65-100;mujer;0;251712.7199999999
28;Madrid                ;2807908 ;Fuencarral-El Pardo                           ;247327;202406;65-100;mujer;1;38128.326
28;Madrid                ;2807908 ;Fuencarral-El Pardo                           ;247327;202406;65-100;mujer;2;187551.285
28;Madrid                ;2807908 ;Fuencarral-El Pardo                           ;247327;202406;65-100;mujer;2+;398508.221
28;Madrid                ;2807909 ;Moncloa-Aravaca                               ;120589;202406;0-25;hombre;0;99343.694
28;Madrid                ;2807909 ;Moncloa-Aravaca                               ;120589;202406;0-25;hombre;1;19062.151
28;Madrid                ;2807909 ;Moncloa-Aravaca                               ;120589;202406;0-25;hombre;2;79336.8
28;Madrid                ;2807909 ;Moncloa-Aravaca                               ;120589;202406;0-25;hombre;2+;211131.1240000001
28;Madrid                ;2807909 ;Moncloa-Aravaca                               ;120589;202406;0-25;mujer;0;90515.173
28;Madrid                ;2807909 ;Moncloa-Aravaca                               ;120589;202406;0-25;mujer;1;18882.049
28;Madrid                ;2807909 ;Moncloa-Aravaca                               ;120589;202406;0-25;mujer;2;78958.632
28;Madrid                ;2807909 ;Moncloa-Aravaca                               ;120589;202406;0-25;mujer;2+;215247.093
28;Madrid                ;2807909 ;Moncloa-Aravaca                               ;120589;202406;25-45;hombre;0;83314.715
28;Madrid                ;2807909 ;Moncloa-Aravaca                               ;120589;202406;25-45;hombre;1;17823.338
28;Madrid                ;2807909 ;Moncloa-Aravaca                               ;120589;202406;25-45;hombre;2;80154.212
28;Madrid                ;2807909 ;Moncloa-Aravaca                               ;120589;202406;25-45;hombre;2+;234681.697
28;Madrid                ;2807909 ;Moncloa-Aravaca                               ;120589;202406;25-45;mujer;0;80480.535
28;Madrid                ;2807909 ;Moncloa-Aravaca                               ;120589;202406;25-45;mujer;1;18961.191
28;Madrid                ;2807909 ;Moncloa-Aravaca                               ;120589;202406;25-45;mujer;2;92566.675
28;Madrid                ;2807909 ;Moncloa-Aravaca                               ;120589;202406;25-45;mujer;2+;261319.259
28;Madrid                ;2807909 ;Moncloa-Aravaca                               ;120589;202406;45-65;hombre;0;84475.534
28;Madrid                ;2807909 ;Moncloa-Aravaca                               ;120589;202406;45-65;hombre;1;19173.886
28;Madrid                ;2807909 ;Moncloa-Aravaca                               ;120589;202406;45-65;hombre;2;87878.156
28;Madrid                ;2807909 ;Moncloa-Aravaca                               ;120589;202406;45-65;hombre;2+;253998.105
28;Madrid                ;2807909 ;Moncloa-Aravaca                               ;120589;202406;45-65;mujer;0;89100.25
28;Madrid                ;2807909 ;Moncloa-Aravaca                               ;120589;202406;45-65;mujer;1;22137.477
28;Madrid                ;2807909 ;Moncloa-Aravaca                               ;120589;202406;45-65;mujer;2;102618.434
28;Madrid                ;2807909 ;Moncloa-Aravaca                               ;120589;202406;45-65;mujer;2+;294677.015
28;Madrid                ;2807909 ;Moncloa-Aravaca                               ;120589;202406;65-100;hombre;0;88582.02
28;Madrid                ;2807909 ;Moncloa-Aravaca                               ;120589;202406;65-100;hombre;1;13613.514
28;Madrid                ;2807909 ;Moncloa-Aravaca                               ;120589;202406;65-100;hombre;2;57704.048
28;Madrid                ;2807909 ;Moncloa-Aravaca                               ;120589;202406;65-100;hombre;2+;133190.273
28;Madrid                ;2807909 ;Moncloa-Aravaca                               ;120589;202406;65-100;mujer;0;130601.237
28;Madrid                ;2807909 ;Moncloa-Aravaca                               ;120589;202406;65-100;mujer;1;20211.171
28;Madrid                ;2807909 ;Moncloa-Aravaca                               ;120589;202406;65-100;mujer;2;92369.76
28;Madrid                ;2807909 ;Moncloa-Aravaca                               ;120589;202406;65-100;mujer;2+;205224.376
28;Madrid                ;2807910 ;Latina                                        ;239693;202406;0-25;hombre;0;184130.097
28;Madrid                ;2807910 ;Latina                                        ;239693;202406;0-25;hombre;1;29910.448
28;Madrid                ;2807910 ;Latina                                        ;239693;202406;0-25;hombre;2;147372.773
28;Madrid                ;2807910 ;Latina                                        ;239693;202406;0-25;hombre;2+;354222.954
28;Madrid                ;2807910 ;Latina                                        ;239693;202406;0-25;mujer;0;157956.128
28;Madrid                ;2807910 ;Latina                                        ;239693;202406;0-25;mujer;1;28195.242
28;Madrid                ;2807910 ;Latina                                        ;239693;202406;0-25;mujer;2;151487.242
28;Madrid                ;2807910 ;Latina                                        ;239693;202406;0-25;mujer;2+;352223.714
28;Madrid                ;2807910 ;Latina                                        ;239693;202406;25-45;hombre;0;173697.841
28;Madrid                ;2807910 ;Latina                                        ;239693;202406;25-45;hombre;1;33213.109
28;Madrid                ;2807910 ;Latina                                        ;239693;202406;25-45;hombre;2;187948.414
28;Madrid                ;2807910 ;Latina                                        ;239693;202406;25-45;hombre;2+;493613.455
28;Madrid                ;2807910 ;Latina                                        ;239693;202406;25-45;mujer;0;175082.6750000001
28;Madrid                ;2807910 ;Latina                                        ;239693;202406;25-45;mujer;1;34302.248
28;Madrid                ;2807910 ;Latina                                        ;239693;202406;25-45;mujer;2;209122.533
28;Madrid                ;2807910 ;Latina                                        ;239693;202406;25-45;mujer;2+;525100.1990000003
28;Madrid                ;2807910 ;Latina                                        ;239693;202406;45-65;hombre;0;181423.748
28;Madrid                ;2807910 ;Latina                                        ;239693;202406;45-65;hombre;1;33364.261
28;Madrid                ;2807910 ;Latina                                        ;239693;202406;45-65;hombre;2;196535.089
28;Madrid                ;2807910 ;Latina                                        ;239693;202406;45-65;hombre;2+;501928.8030000001
28;Madrid                ;2807910 ;Latina                                        ;239693;202406;45-65;mujer;0;195397.074
28;Madrid                ;2807910 ;Latina                                        ;239693;202406;45-65;mujer;1;37465.211
28;Madrid                ;2807910 ;Latina                                        ;239693;202406;45-65;mujer;2;229039.206
28;Madrid                ;2807910 ;Latina                                        ;239693;202406;45-65;mujer;2+;579755.2499999999
28;Madrid                ;2807910 ;Latina                                        ;239693;202406;65-100;hombre;0;215789.331
28;Madrid                ;2807910 ;Latina                                        ;239693;202406;65-100;hombre;1;26584.435
28;Madrid                ;2807910 ;Latina                                        ;239693;202406;65-100;hombre;2;135217.821
28;Madrid                ;2807910 ;Latina                                        ;239693;202406;65-100;hombre;2+;246753.084
28;Madrid                ;2807910 ;Latina                                        ;239693;202406;65-100;mujer;0;317337.682
28;Madrid                ;2807910 ;Latina                                        ;239693;202406;65-100;mujer;1;41804.305
28;Madrid                ;2807910 ;Latina                                        ;239693;202406;65-100;mujer;2;207372.445
28;Madrid                ;2807910 ;Latina                                        ;239693;202406;65-100;mujer;2+;397387.013
28;Madrid                ;2807911 ;Carabanchel                                   ;258064;202406;0-25;hombre;0;208908.522
28;Madrid                ;2807911 ;Carabanchel                                   ;258064;202406;0-25;hombre;1;36752.627
28;Madrid                ;2807911 ;Carabanchel                                   ;258064;202406;0-25;hombre;2;178966.455
28;Madrid                ;2807911 ;Carabanchel                                   ;258064;202406;0-25;hombre;2+;457661.2449999999
28;Madrid                ;2807911 ;Carabanchel                                   ;258064;202406;0-25;mujer;0;171906.997
28;Madrid                ;2807911 ;Carabanchel                                   ;258064;202406;0-25;mujer;1;35949.048
28;Madrid                ;2807911 ;Carabanchel                                   ;258064;202406;0-25;mujer;2;182705.397
28;Madrid                ;2807911 ;Carabanchel                                   ;258064;202406;0-25;mujer;2+;467539.015
28;Madrid                ;2807911 ;Carabanchel                                   ;258064;202406;25-45;hombre;0;183747.09
28;Madrid                ;2807911 ;Carabanchel                                   ;258064;202406;25-45;hombre;1;38416.282
28;Madrid                ;2807911 ;Carabanchel                                   ;258064;202406;25-45;hombre;2;209664.6079999999
28;Madrid                ;2807911 ;Carabanchel                                   ;258064;202406;25-45;hombre;2+;599860.1980000001
28;Madrid                ;2807911 ;Carabanchel                                   ;258064;202406;25-45;mujer;0;178674.146
28;Madrid                ;2807911 ;Carabanchel                                   ;258064;202406;25-45;mujer;1;39456.501
28;Madrid                ;2807911 ;Carabanchel                                   ;258064;202406;25-45;mujer;2;232824.419
28;Madrid                ;2807911 ;Carabanchel                                   ;258064;202406;25-45;mujer;2+;654866.5019999997
28;Madrid                ;2807911 ;Carabanchel                                   ;258064;202406;45-65;hombre;0;179117.319
28;Madrid                ;2807911 ;Carabanchel                                   ;258064;202406;45-65;hombre;1;36849.483
28;Madrid                ;2807911 ;Carabanchel                                   ;258064;202406;45-65;hombre;2;211764.088
28;Madrid                ;2807911 ;Carabanchel                                   ;258064;202406;45-65;hombre;2+;609594.2559999999
28;Madrid                ;2807911 ;Carabanchel                                   ;258064;202406;45-65;mujer;0;198211.148
28;Madrid                ;2807911 ;Carabanchel                                   ;258064;202406;45-65;mujer;1;41701.003
28;Madrid                ;2807911 ;Carabanchel                                   ;258064;202406;45-65;mujer;2;248690.268
28;Madrid                ;2807911 ;Carabanchel                                   ;258064;202406;45-65;mujer;2+;685686.1710000001
28;Madrid                ;2807911 ;Carabanchel                                   ;258064;202406;65-100;hombre;0;158049.57
28;Madrid                ;2807911 ;Carabanchel                                   ;258064;202406;65-100;hombre;1;23160.5
28;Madrid                ;2807911 ;Carabanchel                                   ;258064;202406;65-100;hombre;2;108247.028
28;Madrid                ;2807911 ;Carabanchel                                   ;258064;202406;65-100;hombre;2+;231357.504
28;Madrid                ;2807911 ;Carabanchel                                   ;258064;202406;65-100;mujer;0;244948.7579999999
28;Madrid                ;2807911 ;Carabanchel                                   ;258064;202406;65-100;mujer;1;37864.749
28;Madrid                ;2807911 ;Carabanchel                                   ;258064;202406;65-100;mujer;2;176433.592
28;Madrid                ;2807911 ;Carabanchel                                   ;258064;202406;65-100;mujer;2+;372101.503
28;Madrid                ;2807912 ;Usera                                         ;142324;202406;0-25;hombre;0;117845.832
28;Madrid                ;2807912 ;Usera                                         ;142324;202406;0-25;hombre;1;21732.763
28;Madrid                ;2807912 ;Usera                                         ;142324;202406;0-25;hombre;2;111114.002
28;Madrid                ;2807912 ;Usera                                         ;142324;202406;0-25;hombre;2+;272589.9859999999
28;Madrid                ;2807912 ;Usera                                         ;142324;202406;0-25;mujer;0;107486.184
28;Madrid                ;2807912 ;Usera                                         ;142324;202406;0-25;mujer;1;20959.805
28;Madrid                ;2807912 ;Usera                                         ;142324;202406;0-25;mujer;2;107455.185
28;Madrid                ;2807912 ;Usera                                         ;142324;202406;0-25;mujer;2+;264510.456
28;Madrid                ;2807912 ;Usera                                         ;142324;202406;25-45;hombre;0;106775.928
28;Madrid                ;2807912 ;Usera                                         ;142324;202406;25-45;hombre;1;21144.573
28;Madrid                ;2807912 ;Usera                                         ;142324;202406;25-45;hombre;2;120619.221
28;Madrid                ;2807912 ;Usera                                         ;142324;202406;25-45;hombre;2+;323836.413
28;Madrid                ;2807912 ;Usera                                         ;142324;202406;25-45;mujer;0;106267.756
28;Madrid                ;2807912 ;Usera                                         ;142324;202406;25-45;mujer;1;23738.426
28;Madrid                ;2807912 ;Usera                                         ;142324;202406;25-45;mujer;2;127692.06
28;Madrid                ;2807912 ;Usera                                         ;142324;202406;25-45;mujer;2+;341667.147
28;Madrid                ;2807912 ;Usera                                         ;142324;202406;45-65;hombre;0;107114.77
28;Madrid                ;2807912 ;Usera                                         ;142324;202406;45-65;hombre;1;21044.082
28;Madrid                ;2807912 ;Usera                                         ;142324;202406;45-65;hombre;2;123387.007
28;Madrid                ;2807912 ;Usera                                         ;142324;202406;45-65;hombre;2+;331201.3350000001
28;Madrid                ;2807912 ;Usera                                         ;142324;202406;45-65;mujer;0;120999.988
28;Madrid                ;2807912 ;Usera                                         ;142324;202406;45-65;mujer;1;23813.97
28;Madrid                ;2807912 ;Usera                                         ;142324;202406;45-65;mujer;2;140787.942
28;Madrid                ;2807912 ;Usera                                         ;142324;202406;45-65;mujer;2+;374437.778
28;Madrid                ;2807912 ;Usera                                         ;142324;202406;65-100;hombre;0;78909.195
28;Madrid                ;2807912 ;Usera                                         ;142324;202406;65-100;hombre;1;11818.035
28;Madrid                ;2807912 ;Usera                                         ;142324;202406;65-100;hombre;2;56594.416
28;Madrid                ;2807912 ;Usera                                         ;142324;202406;65-100;hombre;2+;116099.704
28;Madrid                ;2807912 ;Usera                                         ;142324;202406;65-100;mujer;0;127565.629
28;Madrid                ;2807912 ;Usera                                         ;142324;202406;65-100;mujer;1;19304.446
28;Madrid                ;2807912 ;Usera                                         ;142324;202406;65-100;mujer;2;85963.973
28;Madrid                ;2807912 ;Usera                                         ;142324;202406;65-100;mujer;2+;177813.072
28;Madrid                ;2807913 ;Puente de Vallecas                            ;238577;202406;0-25;hombre;0;196963.66
28;Madrid                ;2807913 ;Puente de Vallecas                            ;238577;202406;0-25;hombre;1;34296.817
28;Madrid                ;2807913 ;Puente de Vallecas                            ;238577;202406;0-25;hombre;2;166918.864
28;Madrid                ;2807913 ;Puente de Vallecas                            ;238577;202406;0-25;hombre;2+;429631.412
28;Madrid                ;2807913 ;Puente de Vallecas                            ;238577;202406;0-25;mujer;0;167100.351
28;Madrid                ;2807913 ;Puente de Vallecas                            ;238577;202406;0-25;mujer;1;33982.116
28;Madrid                ;2807913 ;Puente de Vallecas                            ;238577;202406;0-25;mujer;2;165233.206
28;Madrid                ;2807913 ;Puente de Vallecas                            ;238577;202406;0-25;mujer;2+;426378.878
28;Madrid                ;2807913 ;Puente de Vallecas                            ;238577;202406;25-45;hombre;0;178975.611
28;Madrid                ;2807913 ;Puente de Vallecas                            ;238577;202406;25-45;hombre;1;36383.162
28;Madrid                ;2807913 ;Puente de Vallecas                            ;238577;202406;25-45;hombre;2;200352.084
28;Madrid                ;2807913 ;Puente de Vallecas                            ;238577;202406;25-45;hombre;2+;585576.6019999998
28;Madrid                ;2807913 ;Puente de Vallecas                            ;238577;202406;25-45;mujer;0;172283.329
28;Madrid                ;2807913 ;Puente de Vallecas                            ;238577;202406;25-45;mujer;1;36285.524
28;Madrid                ;2807913 ;Puente de Vallecas                            ;238577;202406;25-45;mujer;2;206943.583
28;Madrid                ;2807913 ;Puente de Vallecas                            ;238577;202406;25-45;mujer;2+;605160.9409999999
28;Madrid                ;2807913 ;Puente de Vallecas                            ;238577;202406;45-65;hombre;0;174917.831
28;Madrid                ;2807913 ;Puente de Vallecas                            ;238577;202406;45-65;hombre;1;34415.044
28;Madrid                ;2807913 ;Puente de Vallecas                            ;238577;202406;45-65;hombre;2;194240.932
28;Madrid                ;2807913 ;Puente de Vallecas                            ;238577;202406;45-65;hombre;2+;561946.924
28;Madrid                ;2807913 ;Puente de Vallecas                            ;238577;202406;45-65;mujer;0;191766.062
28;Madrid                ;2807913 ;Puente de Vallecas                            ;238577;202406;45-65;mujer;1;38518.477
28;Madrid                ;2807913 ;Puente de Vallecas                            ;238577;202406;45-65;mujer;2;226369.722
28;Madrid                ;2807913 ;Puente de Vallecas                            ;238577;202406;45-65;mujer;2+;641209.352
28;Madrid                ;2807913 ;Puente de Vallecas                            ;238577;202406;65-100;hombre;0;144115.56
28;Madrid                ;2807913 ;Puente de Vallecas                            ;238577;202406;65-100;hombre;1;21458.422
28;Madrid                ;2807913 ;Puente de Vallecas                            ;238577;202406;65-100;hombre;2;99057.494
28;Madrid                ;2807913 ;Puente de Vallecas                            ;238577;202406;65-100;hombre;2+;211908.436
28;Madrid                ;2807913 ;Puente de Vallecas                            ;238577;202406;65-100;mujer;0;224050.357
28;Madrid                ;2807913 ;Puente de Vallecas                            ;238577;202406;65-100;mujer;1;32508.872
28;Madrid                ;2807913 ;Puente de Vallecas                            ;238577;202406;65-100;mujer;2;154512.297
28;Madrid                ;2807913 ;Puente de Vallecas                            ;238577;202406;65-100;mujer;2+;323923.463
28;Madrid                ;2807914 ;Moratalaz                                     ;93671;202406;0-25;hombre;0;65418.785
28;Madrid                ;2807914 ;Moratalaz                                     ;93671;202406;0-25;hombre;1;11666.518
28;Madrid                ;2807914 ;Moratalaz                                     ;93671;202406;0-25;hombre;2;54416.05
28;Madrid                ;2807914 ;Moratalaz                                     ;93671;202406;0-25;hombre;2+;137340.735
28;Madrid                ;2807914 ;Moratalaz                                     ;93671;202406;0-25;mujer;0;57754.563
28;Madrid                ;2807914 ;Moratalaz                                     ;93671;202406;0-25;mujer;1;11914.931
28;Madrid                ;2807914 ;Moratalaz                                     ;93671;202406;0-25;mujer;2;55296.386
28;Madrid                ;2807914 ;Moratalaz                                     ;93671;202406;0-25;mujer;2+;142543.487
28;Madrid                ;2807914 ;Moratalaz                                     ;93671;202406;25-45;hombre;0;54364.336
28;Madrid                ;2807914 ;Moratalaz                                     ;93671;202406;25-45;hombre;1;11714.387
28;Madrid                ;2807914 ;Moratalaz                                     ;93671;202406;25-45;hombre;2;60062.146
28;Madrid                ;2807914 ;Moratalaz                                     ;93671;202406;25-45;hombre;2+;175730.267
28;Madrid                ;2807914 ;Moratalaz                                     ;93671;202406;25-45;mujer;0;53595.798
28;Madrid                ;2807914 ;Moratalaz                                     ;93671;202406;25-45;mujer;1;12148.261
28;Madrid                ;2807914 ;Moratalaz                                     ;93671;202406;25-45;mujer;2;64041.121
28;Madrid                ;2807914 ;Moratalaz                                     ;93671;202406;25-45;mujer;2+;187546.594
28;Madrid                ;2807914 ;Moratalaz                                     ;93671;202406;45-65;hombre;0;64188.013
28;Madrid                ;2807914 ;Moratalaz                                     ;93671;202406;45-65;hombre;1;13688.465
28;Madrid                ;2807914 ;Moratalaz                                     ;93671;202406;45-65;hombre;2;71905.531
28;Madrid                ;2807914 ;Moratalaz                                     ;93671;202406;45-65;hombre;2+;210190.552
28;Madrid                ;2807914 ;Moratalaz                                     ;93671;202406;45-65;mujer;0;74993.122
28;Madrid                ;2807914 ;Moratalaz                                     ;93671;202406;45-65;mujer;1;15732.512
28;Madrid                ;2807914 ;Moratalaz                                     ;93671;202406;45-65;mujer;2;89093.572
28;Madrid                ;2807914 ;Moratalaz                                     ;93671;202406;45-65;mujer;2+;250019.918
28;Madrid                ;2807914 ;Moratalaz                                     ;93671;202406;65-100;hombre;0;75624.25
28;Madrid                ;2807914 ;Moratalaz                                     ;93671;202406;65-100;hombre;1;12165.641
28;Madrid                ;2807914 ;Moratalaz                                     ;93671;202406;65-100;hombre;2;54028.928
28;Madrid                ;2807914 ;Moratalaz                                     ;93671;202406;65-100;hombre;2+;115585.774
28;Madrid                ;2807914 ;Moratalaz                                     ;93671;202406;65-100;mujer;0;135737.17
28;Madrid                ;2807914 ;Moratalaz                                     ;93671;202406;65-100;mujer;1;19176.652
28;Madrid                ;2807914 ;Moratalaz                                     ;93671;202406;65-100;mujer;2;86646.735
28;Madrid                ;2807914 ;Moratalaz                                     ;93671;202406;65-100;mujer;2+;178646.82
28;Madrid                ;2807915 ;Ciudad Lineal                                 ;216400;202406;0-25;hombre;0;157748.9
28;Madrid                ;2807915 ;Ciudad Lineal                                 ;216400;202406;0-25;hombre;1;28040.799
28;Madrid                ;2807915 ;Ciudad Lineal                                 ;216400;202406;0-25;hombre;2;133652.874
28;Madrid                ;2807915 ;Ciudad Lineal                                 ;216400;202406;0-25;hombre;2+;335609.072
28;Madrid                ;2807915 ;Ciudad Lineal                                 ;216400;202406;0-25;mujer;0;127964.353
28;Madrid                ;2807915 ;Ciudad Lineal                                 ;216400;202406;0-25;mujer;1;26558.17
28;Madrid                ;2807915 ;Ciudad Lineal                                 ;216400;202406;0-25;mujer;2;131591.258
28;Madrid                ;2807915 ;Ciudad Lineal                                 ;216400;202406;0-25;mujer;2+;346841.03
28;Madrid                ;2807915 ;Ciudad Lineal                                 ;216400;202406;25-45;hombre;0;154475.217
28;Madrid                ;2807915 ;Ciudad Lineal                                 ;216400;202406;25-45;hombre;1;32114.817
28;Madrid                ;2807915 ;Ciudad Lineal                                 ;216400;202406;25-45;hombre;2;173054.953
28;Madrid                ;2807915 ;Ciudad Lineal                                 ;216400;202406;25-45;hombre;2+;479049.869
28;Madrid                ;2807915 ;Ciudad Lineal                                 ;216400;202406;25-45;mujer;0;147656.913
