stop_id;stop_name;bus_line;stop_lon;stop_lat;transport_mode
113                                               ;Plaza del Perú                                                                                                                                                                                          ;51                                                ;-3.6756508;40.4620006;bus                 
440                                               ;Colombia                                                                                                                                                                                                ;51                                                ;-3.6759192;40.4593594;bus                 
4850                                              ;Ecuador                                                                                                                                                                                                 ;51                                                ;-3.6760908;40.4576557;bus                 
438                                               ;Príncipe de Vergara-Serrano                                                                                                                                                                             ;51                                                ;-3.6773618;40.4562068;bus                 
436                                               ;Hospital San Rafael                                                                                                                                                                                     ;51                                                ;-3.6800525;40.4540288;bus                 
441                                               ;Segre                                                                                                                                                                                                   ;51                                                ;-3.6813744;40.4518048;bus                 
442                                               ;Guadiana                                                                                                                                                                                                ;51                                                ;-3.6826623;40.4497161;bus                 
443                                               ;República Argentina                                                                                                                                                                                     ;51                                                ;-3.6846324;40.4462991;bus                 
444                                               ;Ramiro de Maeztu                                                                                                                                                                                        ;51                                                ;-3.6848602;40.4443428;bus                 
445                                               ;Residencia de Estudiantes                                                                                                                                                                               ;51                                                ;-3.6849837;40.4425673;bus                 
446                                               ;Serrano-María de Molina                                                                                                                                                                                 ;51                                                ;-3.6851597;40.4401608;bus                 
447                                               ;Serrano-Diego de León                                                                                                                                                                                   ;51                                                ;-3.6853938;40.4376639;bus                 
448                                               ;Serrano-Maldonado                                                                                                                                                                                       ;51                                                ;-3.6855391;40.4357261;bus                 
4710                                              ;Serrano-Juan Bravo                                                                                                                                                                                      ;51                                                ;-3.6856312;40.4343472;bus                 
449                                               ;Serrano-Ortega y Gasset                                                                                                                                                                                 ;51                                                ;-3.6859791;40.4314533;bus                 
451                                               ;Metro Serrano                                                                                                                                                                                           ;51                                                ;-3.6866389;40.4279358;bus                 
452                                               ;Museo Arqueológico                                                                                                                                                                                      ;51                                                ;-3.6871619;40.4248787;bus                 
161                                               ;Puerta de Alcalá                                                                                                                                                                                        ;51                                                ;-3.6879154;40.4224688;bus                 
69                                                ;Cibeles                                                                                                                                                                                                 ;51                                                ;-3.692256;40.421578;bus                 
3698                                              ;Sevilla                                                                                                                                                                                                 ;51                                                ;-3.6969934;40.4203153;bus                 
3698                                              ;Sevilla                                                                                                                                                                                                 ;51                                                ;-3.6969934;40.4203153;bus                 
1049                                              ;Carrera de San Jerónimo-Cedaceros                                                                                                                                                                       ;51                                                ;-3.697969;40.4183995;bus                 
5239                                              ;Círculo de Bellas Artes                                                                                                                                                                                 ;51                                                ;-3.695352;40.4203477;bus                 
70                                                ;Cibeles                                                                                                                                                                                                 ;51                                                ;-3.6920981;40.4209393;bus                 
162                                               ;Puerta de Alcalá-Retiro                                                                                                                                                                                 ;51                                                ;-3.6869844;40.4214833;bus                 
423                                               ;Velázquez-Villanueva                                                                                                                                                                                    ;51                                                ;-3.6829327;40.4239938;bus                 
424                                               ;Velázquez-Goya                                                                                                                                                                                          ;51                                                ;-3.682748;40.4267156;bus                 
425                                               ;Velázquez-Ayala                                                                                                                                                                                         ;51                                                ;-3.6825162;40.4294377;bus                 
426                                               ;Velázquez-Ortega y Gasset                                                                                                                                                                               ;51                                                ;-3.6822346;40.4319079;bus                 
427                                               ;Velázquez-Juan Bravo                                                                                                                                                                                    ;51                                                ;-3.6821254;40.4339355;bus                 
428                                               ;Velázquez-Diego de León                                                                                                                                                                                 ;51                                                ;-3.6819275;40.4365133;bus                 
5377                                              ;Velázquez-María de Molina                                                                                                                                                                               ;51                                                ;-3.6816187;40.4397944;bus                 
430                                               ;Velázquez-López de Hoyos                                                                                                                                                                                ;51                                                ;-3.6814365;40.4416063;bus                 
431                                               ;Velázquez-Joaquín Costa                                                                                                                                                                                 ;51                                                ;-3.6813824;40.4432552;bus                 
432                                               ;Velázquez-Rodríguez Marín                                                                                                                                                                               ;51                                                ;-3.6812348;40.4449858;bus                 
418                                               ;Doctor Arce                                                                                                                                                                                             ;51                                                ;-3.6808642;40.447988;bus                 
416                                               ;Santa Gema                                                                                                                                                                                              ;51                                                ;-3.6791787;40.4492412;bus                 
433                                               ;Plaza de Cataluña                                                                                                                                                                                       ;51                                                ;-3.6781956;40.4511569;bus                 
434                                               ;Cinca                                                                                                                                                                                                   ;51                                                ;-3.6805514;40.4520529;bus                 
435                                               ;Hospital San Rafael                                                                                                                                                                                     ;51                                                ;-3.6797331;40.4539316;bus                 
437                                               ;Príncipe de Vergara-Serrano                                                                                                                                                                             ;51                                                ;-3.6765505;40.4564548;bus                 
4849                                              ;Ecuador                                                                                                                                                                                                 ;51                                                ;-3.6756312;40.4576944;bus                 
439                                               ;Colombia                                                                                                                                                                                                ;51                                                ;-3.6753822;40.459912;bus                 
4832                                              ;República Dominicana                                                                                                                                                                                    ;51                                                ;-3.6752414;40.4611651;bus                 
113                                               ;Plaza del Perú                                                                                                                                                                                          ;51                                                ;-3.6756508;40.4620006;bus                 
113                                               ;Plaza del Perú                                                                                                                                                                                          ;51                                                ;-3.6756508;40.4620006;bus                 
440                                               ;Colombia                                                                                                                                                                                                ;51                                                ;-3.6759192;40.4593594;bus                 
4850                                              ;Ecuador                                                                                                                                                                                                 ;51                                                ;-3.6760908;40.4576557;bus                 
438                                               ;Príncipe de Vergara-Serrano                                                                                                                                                                             ;51                                                ;-3.6773618;40.4562068;bus                 
436                                               ;Hospital San Rafael                                                                                                                                                                                     ;51                                                ;-3.6800525;40.4540288;bus                 
441                                               ;Segre                                                                                                                                                                                                   ;51                                                ;-3.6813744;40.4518048;bus                 
442                                               ;Guadiana                                                                                                                                                                                                ;51                                                ;-3.6826623;40.4497161;bus                 
443                                               ;República Argentina                                                                                                                                                                                     ;51                                                ;-3.6846324;40.4462991;bus                 
444                                               ;Ramiro de Maeztu                                                                                                                                                                                        ;51                                                ;-3.6848602;40.4443428;bus                 
445                                               ;Residencia de Estudiantes                                                                                                                                                                               ;51                                                ;-3.6849837;40.4425673;bus                 
446                                               ;Serrano-María de Molina                                                                                                                                                                                 ;51                                                ;-3.6851597;40.4401608;bus                 
447                                               ;Serrano-Diego de León                                                                                                                                                                                   ;51                                                ;-3.6853938;40.4376639;bus                 
448                                               ;Serrano-Maldonado                                                                                                                                                                                       ;51                                                ;-3.6855391;40.4357261;bus                 
4710                                              ;Serrano-Juan Bravo                                                                                                                                                                                      ;51                                                ;-3.6856312;40.4343472;bus                 
449                                               ;Serrano-Ortega y Gasset                                                                                                                                                                                 ;51                                                ;-3.6859791;40.4314533;bus                 
451                                               ;Metro Serrano                                                                                                                                                                                           ;51                                                ;-3.6866389;40.4279358;bus                 
452                                               ;Museo Arqueológico                                                                                                                                                                                      ;51                                                ;-3.6871619;40.4248787;bus                 
161                                               ;Puerta de Alcalá                                                                                                                                                                                        ;51                                                ;-3.6879154;40.4224688;bus                 
69                                                ;Cibeles                                                                                                                                                                                                 ;51                                                ;-3.692256;40.421578;bus                 
3698                                              ;Sevilla                                                                                                                                                                                                 ;51                                                ;-3.6969934;40.4203153;bus                 
1773                                              ;Sevilla                                                                                                                                                                                                 ;52                                                ;-3.6981419;40.4201642;bus                 
90                                                ;Círculo de Bellas Artes                                                                                                                                                                                 ;52                                                ;-3.6948024;40.4204546;bus                 
70                                                ;Cibeles                                                                                                                                                                                                 ;52                                                ;-3.6920981;40.4209393;bus                 
162                                               ;Puerta de Alcalá-Retiro                                                                                                                                                                                 ;52                                                ;-3.6869844;40.4214833;bus                 
751                                               ;Escuelas Aguirre-Casa Árabe                                                                                                                                                                             ;52                                                ;-3.6795576;40.4242479;bus                 
2225                                              ;Príncipe de Vergara-Jorge Juan                                                                                                                                                                          ;52                                                ;-3.6788886;40.4250897;bus                 
2227                                              ;Príncipe de Vergara-Goya                                                                                                                                                                                ;52                                                ;-3.6787335;40.4272528;bus                 
2229                                              ;Príncipe de Vergara-Ayala                                                                                                                                                                               ;52                                                ;-3.6784635;40.4297138;bus                 
4052                                              ;Marqués de Salamanca                                                                                                                                                                                    ;52                                                ;-3.6781793;40.4337651;bus                 
2233                                              ;Príncipe de Vergara-Diego de León                                                                                                                                                                       ;52                                                ;-3.6779849;40.436059;bus                 
5787                                              ;Príncipe de Vergara-María de Molina                                                                                                                                                                     ;52                                                ;-3.6777746;40.438817;bus                 
5237                                              ;Príncipe de Vergara-Francisco Silvela                                                                                                                                                                   ;52                                                ;-3.6774582;40.4413999;bus                 
2239                                              ;Príncipe de Vergara-López de Hoyos                                                                                                                                                                      ;52                                                ;-3.6772021;40.4438203;bus                 
2241                                              ;Junta Municipal Chamartín                                                                                                                                                                               ;52                                                ;-3.6768973;40.4463537;bus                 
2243                                              ;Auditorio Nacional                                                                                                                                                                                      ;52                                                ;-3.6766383;40.4487426;bus                 
414                                               ;Plaza de Cataluña                                                                                                                                                                                       ;52                                                ;-3.6763465;40.4513929;bus                 
412                                               ;Parque de Berlín                                                                                                                                                                                        ;52                                                ;-3.6755763;40.4533884;bus                 
2503                                              ;Ramón y Cajal-Víctor de la Serna                                                                                                                                                                        ;52                                                ;-3.6725753;40.4540185;bus                 
2504                                              ;Víctor de la Serna                                                                                                                                                                                      ;52                                                ;-3.6703733;40.4555448;bus                 
2505                                              ;Víctor de la Serna-Colombia                                                                                                                                                                             ;52                                                ;-3.6702156;40.4577755;bus                 
2506                                              ;Costa Rica                                                                                                                                                                                              ;52                                                ;-3.6703312;40.4608063;bus                 
2507                                              ;Santa María Magdalena                                                                                                                                                                                   ;52                                                ;-3.6687379;40.4630768;bus                 
2508                                              ;Santamarca                                                                                                                                                                                              ;52                                                ;-3.6691837;40.4652183;bus                 
2508                                              ;Santamarca                                                                                                                                                                                              ;52                                                ;-3.6691837;40.4652183;bus                 
2509                                              ;Torpedero Tucumán                                                                                                                                                                                       ;52                                                ;-3.6724849;40.4626947;bus                 
2510                                              ;Guatemala                                                                                                                                                                                               ;52                                                ;-3.6731193;40.4612586;bus                 
2511                                              ;Colombia                                                                                                                                                                                                ;52                                                ;-3.6732751;40.4591496;bus                 
2512                                              ;Uruguay                                                                                                                                                                                                 ;52                                                ;-3.6729464;40.4569353;bus                 
2513                                              ;Puerto Rico                                                                                                                                                                                             ;52                                                ;-3.6734389;40.4542838;bus                 
413                                               ;Parque de Berlín                                                                                                                                                                                        ;52                                                ;-3.675826;40.4535941;bus                 
415                                               ;Plaza de Cataluña                                                                                                                                                                                       ;52                                                ;-3.6767326;40.4510573;bus                 
2244                                              ;Auditorio Nacional                                                                                                                                                                                      ;52                                                ;-3.6770871;40.448812;bus                 
2242                                              ;Junta Municipal Chamartín                                                                                                                                                                               ;52                                                ;-3.6773594;40.4465672;bus                 
2240                                              ;Príncipe de Vergara-López de Hoyos                                                                                                                                                                      ;52                                                ;-3.6776616;40.4437816;bus                 
2238                                              ;Príncipe de Vergara-Francisco Silvela                                                                                                                                                                   ;52                                                ;-3.6778757;40.4416182;bus                 
2236                                              ;Príncipe de Vergara-María de Molina                                                                                                                                                                     ;52                                                ;-3.6780369;40.4400587;bus                 
2234                                              ;Príncipe de Vergara-Diego de León                                                                                                                                                                       ;52                                                ;-3.6783722;40.4358765;bus                 
2232                                              ;Marqués de Salamanca                                                                                                                                                                                    ;52                                                ;-3.6786231;40.4326859;bus                 
2230                                              ;Príncipe de Vergara-Ayala                                                                                                                                                                               ;52                                                ;-3.6788879;40.4297113;bus                 
2228                                              ;Príncipe de Vergara-Goya                                                                                                                                                                                ;52                                                ;-3.6790405;40.427305;bus                 
4925                                              ;Príncipe de Vergara-Jorge Juan                                                                                                                                                                          ;52                                                ;-3.6791956;40.4252546;bus                 
4055                                              ;Escuelas Aguirre-Casa Árabe                                                                                                                                                                             ;52                                                ;-3.6812989;40.4237332;bus                 
161                                               ;Puerta de Alcalá                                                                                                                                                                                        ;52                                                ;-3.6879154;40.4224688;bus                 
69                                                ;Cibeles                                                                                                                                                                                                 ;52                                                ;-3.692256;40.421578;bus                 
1773                                              ;Sevilla                                                                                                                                                                                                 ;52                                                ;-3.6981419;40.4201642;bus                 
2004                                              ;Las Cortes                                                                                                                                                                                              ;53                                                ;-3.6970638;40.4189275;bus                 
5239                                              ;Círculo de Bellas Artes                                                                                                                                                                                 ;53                                                ;-3.695352;40.4203477;bus                 
72                                                ;Cibeles-Casa de América                                                                                                                                                                                 ;53                                                ;-3.6908686;40.4221448;bus                 
65                                                ;Biblioteca Nacional                                                                                                                                                                                     ;53                                                ;-3.6892447;40.4256681;bus                 
670                                               ;Colón                                                                                                                                                                                                   ;53                                                ;-3.687137;40.4271761;bus                 
672                                               ;Goya-Velázquez                                                                                                                                                                                          ;53                                                ;-3.6831864;40.4269292;bus                 
674                                               ;Goya-Príncipe de Vergara                                                                                                                                                                                ;53                                                ;-3.6800373;40.4267857;bus                 
676                                               ;Felipe II                                                                                                                                                                                               ;53                                                ;-3.6756735;40.426586;bus                 
5451                                              ;Alcalá-Goya                                                                                                                                                                                             ;53                                                ;-3.6735664;40.4268956;bus                 
680                                               ;Alcalá-Hermosilla                                                                                                                                                                                       ;53                                                ;-3.671454;40.4278538;bus                 
682                                               ;Alcalá-Manuel Becerra                                                                                                                                                                                   ;53                                                ;-3.6685208;40.4292763;bus                 
685                                               ;Alcalá-Parque Bomberos                                                                                                                                                                                  ;53                                                ;-3.6651767;40.4308811;bus                 
686                                               ;Alcalá-Bocángel                                                                                                                                                                                         ;53                                                ;-3.6634522;40.4317469;bus                 
1233                                              ;Ventas                                                                                                                                                                                                  ;53                                                ;-3.6605679;40.433376;bus                 
688                                               ;Avenida de los Toreros                                                                                                                                                                                  ;53                                                ;-3.662383;40.435726;bus                 
689                                               ;Biarritz                                                                                                                                                                                                ;53                                                ;-3.6627047;40.4373413;bus                 
690                                               ;Bruselas                                                                                                                                                                                                ;53                                                ;-3.6621539;40.4399345;bus                 
5817                                              ;Parque de las Avenidas                                                                                                                                                                                  ;53                                                ;-3.6606711;40.4426412;bus                 
694                                               ;Tanatorio M30                                                                                                                                                                                           ;53                                                ;-3.654979;40.4427412;bus                 
696                                               ;Avenida de Badajoz                                                                                                                                                                                      ;53                                                ;-3.6530404;40.4438467;bus                 
